"week","ind","type","KLRG1","CD25","CCR8","Ki67","wkty","Dim.1","Dim.2","Dim.3","Dim.4"
"1022",8,56,"cur",343,266,271,609,"cur_8",0.0473995605403258,-1.35649610615365,0.0710930921886946,0.0956521142876927
"1023",8,56,"cur",336,306,251,561,"cur_8",-0.277482354246502,-0.938680540347813,0.152073676624031,0.238453935910108
"1024",8,56,"cur",634,448,291,719,"cur_8",1.32392501264041,0.686579534633215,1.08515711157255,0.614066404288357
"1025",8,56,"cur",527,253,243,753,"cur_8",0.819950305651542,-1.53489453268607,1.0996940322171,0.42466195500336
"1026",8,56,"cur",316,291,241,312,"cur_8",-1.2275313648407,-0.775572943204367,0.223019649228574,-0.586832947458923
"1027",8,56,"cur",548,258,351,885,"cur_8",2.08932096306127,-1.42300843327171,0.401167381576024,0.149884420147636
"1028",8,56,"cur",486,438,400,302,"cur_8",0.326575870799486,1.23967000923481,-0.224259062827376,-1.35369754319232
"1029",8,56,"cur",445,386,223,273,"cur_8",-1.14675714519726,0.342572323769721,0.873035499249219,-0.423572073292415
"1030",8,56,"cur",330,246,273,653,"cur_8",0.174310413310754,-1.63033465557336,0.00184139940697547,0.173922831392617
"1031",8,56,"cur",286,555,244,290,"cur_8",-1.38117442338373,1.86138402432604,-0.198816879729262,0.452855533798492
"1032",8,56,"cur",314,454,258,319,"cur_8",-1.10090502406315,0.874267250044487,-0.0713357715308613,-0.00149921378598721
"1033",8,56,"cur",321,353,245,314,"cur_8",-1.18377437670122,-0.145465893669525,0.15555992205899,-0.359563965444388
"1034",8,56,"cur",174,299,231,359,"cur_8",-1.52622998792816,-0.951457765186438,-0.400559161063524,-0.0908479271587113
"1035",8,56,"cur",497,427,336,813,"cur_8",1.59186071626262,0.275189496378933,0.117409114345667,0.779571347286815
"1036",8,56,"cur",732,292,246,303,"cur_8",-0.102221946930308,-0.252133637249189,2.15211409590805,-1.33169634009548
"1037",8,56,"cur",414,280,253,266,"cur_8",-1.02930008407835,-0.678694176616333,0.627912173910699,-1.03259790156085
"1038",8,56,"cur",476,286,240,368,"cur_8",-0.618107661698936,-0.719451474558202,0.971439281271377,-0.669960827887239
"1039",8,56,"cur",452,554,229,325,"cur_8",-0.926103771651412,1.96524088562782,0.677852770875196,0.396646509696514
"1040",8,56,"cur",403,474,271,690,"cur_8",0.460470704037348,0.673550709988934,0.117714548789155,1.13369385723177
"1041",8,56,"cur",222,673,214,314,"cur_8",-1.69885577352974,2.86609010928732,-0.419353309848185,1.32651015321796
"1042",8,56,"cur",378,261,275,680,"cur_8",0.4061312845002,-1.45865692117641,0.190428954501154,0.236945992796044
"1043",8,56,"cur",485,288,345,799,"cur_8",1.5891119891641,-1.08703075417373,0.143274318400347,0.118870516015479
"1044",8,56,"cur",462,278,246,482,"cur_8",-0.234031371183142,-0.966782689636971,0.834896804663658,-0.324658076715227
"1045",8,56,"cur",697,445,256,466,"cur_8",0.40342878851401,1.02047473680697,1.71026478450242,-0.146005694202248
"1046",8,56,"cur",243,276,250,508,"cur_8",-0.708192225071091,-1.2736402349221,-0.232103196839055,0.0909846495296116
"1047",8,56,"cur",291,367,246,297,"cur_8",-1.31482415354528,-0.0146057987846637,-0.00149656472207961,-0.318148350704624
"1048",8,56,"cur",504,356,273,779,"cur_8",1.05132073267545,-0.508506595165629,0.670500942203661,0.77700449385006
"1049",8,56,"cur",328,278,261,523,"cur_8",-0.350914467130978,-1.15199013768737,0.085522001757847,-0.0618245774206208
"1050",8,56,"cur",382,285,274,322,"cur_8",-0.779314819567747,-0.702783550869535,0.308016042575741,-0.904946915442781
"1051",8,56,"cur",348,315,257,550,"cur_8",-0.239313978718527,-0.80635458469408,0.161489257933595,0.17772076671546
"1052",8,56,"cur",441,374,264,249,"cur_8",-0.941687895832174,0.338613205495922,0.58944819820463,-0.822234819222186
"1053",8,56,"cur",712,341,234,228,"cur_8",-0.494893556707405,0.295717338562105,2.11590912133435,-1.27724318940857
"1054",8,56,"cur",452,278,294,770,"cur_8",1.03872755315011,-1.29112254434264,0.361183773124731,0.37069660380247
"1055",8,56,"cur",329,353,244,256,"cur_8",-1.36174900624221,-0.0549048443394687,0.219027622504344,-0.567090491115649
"1056",8,56,"cur",339,308,243,311,"cur_8",-1.15598432041386,-0.573204641306028,0.300758933371456,-0.571481544539145
"1057",8,56,"cur",406,295,247,454,"cur_8",-0.471757860058055,-0.820827887801925,0.555756443060984,-0.266235450706147
"1058",8,56,"cur",404,353,292,747,"cur_8",0.812834432635879,-0.570440249285433,0.0803939474390947,0.691941508051384
"1059",8,56,"cur",407,458,247,294,"cur_8",-1.01288748135844,1.03652627715209,0.44768533030563,-0.151555190906073
"1060",8,57,"cur",530,482,278,800,"cur_8",1.21654808039183,0.759819742222493,0.624335502429178,1.29231527302021
"1061",8,57,"cur",365,414,244,354,"cur_8",-0.944903596187135,0.455575735457365,0.295432924107006,-0.0356337566916746
"1062",8,57,"cur",368,347,332,814,"cur_8",1.22587285867482,-0.684915460237576,-0.382718660721004,0.692662277629988
"1063",8,57,"cur",358,257,281,812,"cur_8",0.833422562711457,-1.69897243894837,0.0157160902992766,0.670967662351401
"1064",8,57,"cur",330,337,277,305,"cur_8",-0.958294388904421,-0.214443672477838,-0.00506114153718424,-0.68423818290272
"1065",8,57,"cur",320,496,229,288,"cur_8",-1.39923355785391,1.28406731215787,0.125902485727143,0.246916296536568
"1066",8,57,"cur",261,633,274,329,"cur_8",-1.11004176049293,2.61728727041161,-0.616403621839096,0.75065346599359
"1067",8,57,"cur",200,377,306,244,"cur_8",-1.3053523843767,0.179982518219452,-0.840105458435155,-0.709978226345556
"1068",8,57,"cur",301,269,266,728,"cur_8",0.292824651632623,-1.55730762384848,-0.133869415201364,0.622787644073668
"1069",8,57,"cur",200,250,240,305,"cur_8",-1.56670179800677,-1.31340929999759,-0.273424695839588,-0.582302938970269
"1070",8,57,"cur",309,290,252,326,"cur_8",-1.12086837724258,-0.790800802750195,0.110117904176368,-0.604067493828571
"1071",8,57,"cur",497,322,243,292,"cur_8",-0.794997444401398,-0.220108522287744,1.03791946196528,-0.839703271448565
"1072",8,57,"cur",293,349,314,552,"cur_8",0.0258937942652303,-0.415092195977145,-0.528580279315525,0.0359951616514818
"1073",8,57,"cur",421,271,260,778,"cur_8",0.7382485680258,-1.48033822016213,0.455490217485967,0.646748744409119
"1074",8,57,"cur",754,338,235,365,"cur_8",0.0798115817827384,0.120746680062238,2.2656739517893,-0.890545428156052
"1075",8,57,"cur",341,290,246,683,"cur_8",0.105901306741035,-1.27803015566103,0.186986881167753,0.620450922687713
"1076",8,57,"cur",363,289,231,480,"cur_8",-0.61565771056232,-1.00225138334677,0.461670218565026,-0.0236511431989097
"1077",8,57,"cur",234,272,249,327,"cur_8",-1.33943109757123,-1.06650316724135,-0.204906535541967,-0.531317074224622
"1078",8,57,"cur",454,394,244,314,"cur_8",-0.836435752602372,0.418244343830087,0.748330550275869,-0.403026469062615
"1079",8,57,"cur",411,353,262,691,"cur_8",0.430542510097682,-0.544797103397314,0.339815180802945,0.685862923777052
"1080",8,57,"cur",586,347,302,856,"cur_8",1.73626895530812,-0.551353536154333,0.84003944442122,0.679023190527699
"1081",8,57,"cur",490,560,225,298,"cur_8",-0.942599616137961,2.10023036465415,0.887522442211102,0.291838468442763
"1082",8,57,"cur",496,294,286,804,"cur_8",1.21110184928226,-1.14521320274247,0.597048201033257,0.535184859210573
"1083",8,57,"cur",454,391,337,793,"cur_8",1.41995979087469,-0.103903842932008,-0.0494811266661115,0.626200802991965
"1084",8,57,"cur",388,241,243,753,"cur_8",0.446922524621746,-1.81838382984104,0.456276883967307,0.604001014334362
"1085",8,57,"cur",267,272,253,679,"cur_8",-0.0547367306972103,-1.52438945181078,-0.191120967264188,0.607719889035885
"1086",8,57,"cur",164,328,240,437,"cur_8",-1.23223303772626,-0.766897322306563,-0.564768610450445,0.255431475952304
"1087",8,57,"cur",318,296,248,314,"cur_8",-1.16565659440499,-0.71149998731043,0.178159398793168,-0.609169481278872
"1088",8,57,"cur",145,260,245,703,"cur_8",-0.359893145263924,-1.83908678952927,-0.706606494900597,0.895468842268418
"1089",8,57,"cur",482,261,325,838,"cur_8",1.56893203202713,-1.45794301303846,0.282598362738119,0.280863978107637
"1090",8,57,"cur",355,439,244,631,"cur_8",-0.0553599749742298,0.29574452066729,0.133248847798581,1.04372270500101
"1091",8,57,"cur",376,441,237,260,"cur_8",-1.27946506936145,0.858170906204618,0.399096149293966,-0.221837739225394
"1092",8,57,"cur",425,514,293,639,"cur_8",0.505286714135336,1.217989811636,0.0448705813832642,0.939048223032997
"1093",8,57,"cur",473,467,257,587,"cur_8",0.207319335753125,0.804588976428444,0.58548064513248,0.725837114878928
"1094",8,57,"cur",424,294,269,697,"cur_8",0.540494672712298,-1.11215571676678,0.410179913730925,0.395889538720067
"1095",8,57,"cur",312,252,253,637,"cur_8",-0.0712909159911324,-1.61068281848314,0.0549164156261326,0.305798292084603
"1096",8,57,"cur",436,332,262,499,"cur_8",-0.137120237330621,-0.44936400290313,0.541153309318358,-0.107125575332797
"1097",8,57,"cur",312,255,267,516,"cur_8",-0.372213815571117,-1.37771331034703,-0.0060874538425019,-0.194319975654994
"1098",8,57,"cur",386,262,366,815,"cur_8",1.52871408509491,-1.44198799333151,-0.448325105727474,0.0905571941659888
"1099",8,57,"cur",355,289,264,570,"cur_8",-0.101773894467849,-1.07156916897201,0.165688030019702,0.0819560764176582
"1100",8,57,"cur",334,285,259,613,"cur_8",-0.0512777521685326,-1.20842703228563,0.0914645172042736,0.282330007798027
"1101",8,57,"cur",268,258,243,288,"cur_8",-1.41921230621362,-1.1227802549381,0.0238730541539961,-0.740142784001794
"1102",8,57,"cur",402,258,288,642,"cur_8",0.43830753027986,-1.37850117727803,0.228714861247568,-0.033050822314898
"1103",8,57,"cur",342,288,279,680,"cur_8",0.335791052570948,-1.22323911706616,-0.0343904080888631,0.380703124994685
"1104",8,57,"cur",275,285,232,383,"cur_8",-1.16656771161184,-1.00452737886858,0.0751878674020278,-0.238136252651012
"1105",8,57,"cur",387,401,248,510,"cur_8",-0.338652226802464,0.13628596548273,0.333992821700359,0.388715122674668
"1106",8,57,"cur",180,513,241,481,"cur_8",-1.05118240960385,1.037000519938,-0.697374914360454,1.13633350190535
"1107",8,57,"cur",398,422,289,684,"cur_8",0.56062432534355,0.195150018993546,0.0236461050386209,0.787402135705311
"1108",8,57,"cur",284,338,237,406,"cur_8",-1.03450040430842,-0.487556564114601,0.0219353654590506,0.0116400623895096
"1109",8,57,"cur",379,440,292,333,"cur_8",-0.634282426044107,0.862406031057893,0.00878671739081743,-0.343680312041824
"1110",8,57,"cur",592,275,251,465,"cur_8",0.0955400956140823,-0.808687311416195,1.42181951084593,-0.643092948792051
"1111",8,57,"cur",234,257,254,645,"cur_8",-0.247864189072695,-1.66205453899898,-0.327524405694516,0.475801649534757
"1112",8,57,"cur",291,296,228,418,"cur_8",-1.03708406899833,-0.934535904553612,0.155959759676747,-0.0712888186814981
"1113",8,57,"cur",390,414,244,650,"cur_8",0.103852829477825,0.0602353636703273,0.317406398729238,0.949088553894984
"1114",8,57,"cur",246,547,246,483,"cur_8",-0.833829839882254,1.46165574911332,-0.455812671890994,1.14133828664868
"1115",8,57,"cur",164,249,235,584,"cur_8",-0.774271847431127,-1.7766848409424,-0.497903868922692,0.473016061836723
"1116",8,57,"cur",458,371,228,466,"cur_8",-0.434691500831102,-0.0582771251819457,0.852237503893866,0.128937002237955
"1117",8,57,"cur",530,289,236,339,"cur_8",-0.597939634686649,-0.592680405196521,1.26024492400431,-0.820375412267331
"1118",8,57,"cur",217,252,244,363,"cur_8",-1.30007897985223,-1.34826559409217,-0.24183600061157,-0.427635197868109
"1119",8,45,"ina",164,314,305,311,"ina_8",-1.18210219768583,-0.589346791638331,-0.961022588914317,-0.67116774241511
"1120",8,45,"ina",440,300,243,776,"ina_8",0.658293845143618,-1.20138025022112,0.634466264591519,0.840967523218875
"1121",8,45,"ina",271,517,328,347,"ina_8",-0.62620362288971,1.55902734554694,-0.832776127105461,-0.0399682810654406
"1122",8,56,"ina",77,348,249,468,"ina_8",-1.30053019635096,-0.695403401351833,-1.06779521359051,0.528484968396374
"1123",8,56,"ina",165,436,266,313,"ina_8",-1.46279514971287,0.544526806304464,-0.809444965173498,0.0956010707063149
"1124",8,56,"ina",179,334,243,302,"ina_8",-1.61845642129875,-0.48931813413995,-0.47716206443854,-0.232385130807524
"1125",8,56,"ina",185,294,256,260,"ina_8",-1.64496020329509,-0.793845122750651,-0.485097185654776,-0.638903322665258
"1126",8,56,"ina",276,294,246,760,"ina_8",0.186000272725483,-1.42518777532731,-0.148554412648661,1.01073403144142
"1127",8,56,"ina",0,454,268,632,"ina_8",-0.836109880725781,0.0761762833094554,-1.72304966208733,1.53346266537024
"1128",8,56,"ina",147,569,261,356,"ina_8",-1.41539337714208,1.77831140482216,-1.00789920744458,0.854877321127152
"1129",8,56,"ina",286,297,251,266,"ina_8",-1.38945661799801,-0.66403541845791,0.0209642036094179,-0.738705297396662
"1130",8,56,"ina",186,415,267,404,"ina_8",-1.0956560953767,0.2312127091032,-0.725629164006236,0.283349388612103
"1131",8,56,"ina",171,434,304,283,"ina_8",-1.27307308398417,0.654450419967818,-1.03320143557582,-0.279202987416145
"1132",8,56,"ina",195,378,243,280,"ina_8",-1.65194020860407,0.000173523510546442,-0.439017499647825,-0.153872779607298
"1133",8,56,"ina",261,499,240,288,"ina_8",-1.47923424590889,1.26759025529067,-0.231739553691277,0.283190498555376
"1134",8,56,"ina",163,278,248,286,"ina_8",-1.67408994040841,-1.03352783028596,-0.52558059055124,-0.525236700703444
"1135",8,56,"ina",205,295,240,269,"ina_8",-1.67628646419785,-0.806805352427489,-0.283630116101228,-0.530094737566677
"1136",8,56,"ina",147,334,231,247,"ina_8",-1.97310563453208,-0.473271062578881,-0.526948703963048,-0.29053593424447
"1137",8,56,"ina",180,528,226,754,"ina_8",-0.254899994212364,0.763416495990991,-0.696871092663237,2.24397656146796
"1138",8,56,"ina",386,613,293,777,"ina_8",0.849866812561938,1.96191392889118,-0.283777525695268,1.88894149610494
"1139",8,56,"ina",81,332,376,311,"ina_8",-0.89702282594619,-0.35847524359842,-1.86352161487034,-0.932710354245575
"1140",8,56,"ina",132,527,285,292,"ina_8",-1.49219262615104,1.48374931166778,-1.18208436726409,0.325279387241615
"1141",8,56,"ina",231,401,249,281,"ina_8",-1.510546275018,0.283254855496848,-0.33444544919853,-0.154890782900127
"1142",8,56,"ina",39,479,230,239,"ina_8",-2.30922666669272,0.855825961781211,-1.17321242232299,0.462868074784233
"1143",8,56,"ina",696,399,247,253,"ina_8",-0.366418779646293,0.847053953115242,1.88351966815259,-1.01202526027634
"1144",8,56,"ina",200,337,261,327,"ina_8",-1.35003664861417,-0.432739751248705,-0.514212147795718,-0.287663485552068
"1145",8,56,"ina",293,413,250,277,"ina_8",-1.35078364520323,0.483877202745806,-0.0598136775857683,-0.228038984201984
"1146",8,56,"ina",191,374,251,245,"ina_8",-1.72098084225018,0.0225661748723304,-0.498034622674882,-0.338259981489726
"1147",8,56,"ina",509,342,284,266,"ina_8",-0.556117063356357,0.116975232491134,0.798115825306203,-1.13992613637874
"1148",8,56,"ina",222,391,255,276,"ina_8",-1.5074387012117,0.192633125010942,-0.406821228851562,-0.238470332003054
"1149",8,56,"ina",170,265,251,454,"ina_8",-1.07559013416386,-1.389807852352,-0.554709218835074,-0.0279654685857221
"1150",8,56,"ina",141,309,238,228,"ina_8",-1.99994385444663,-0.687851791293998,-0.572430003267956,-0.495957340949961
"1151",8,56,"ina",95,317,237,268,"ina_8",-1.99891528051066,-0.721711903273361,-0.803472533142941,-0.242058341156568
"1152",8,57,"ina",255,415,274,450,"ina_8",-0.70720054233802,0.261172941573532,-0.463720086998759,0.282678101558686
"1153",8,57,"ina",235,574,289,513,"ina_8",-0.457356085649858,1.76532981027154,-0.843189798676701,1.08855172816673
"1154",8,57,"ina",94,367,244,314,"ina_8",-1.80288334652894,-0.275267269089107,-0.92219377161989,0.0782369369086132
"1155",8,57,"ina",152,342,277,269,"ina_8",-1.55701498947272,-0.322570229191117,-0.837910276855996,-0.495525458527818
"1156",8,57,"ina",143,390,255,297,"ina_8",-1.65028899919178,0.059454744273866,-0.785188861180002,-0.0398097425930064
"1157",8,57,"ina",239,660,228,334,"ina_8",-1.48519914002572,2.75707387004901,-0.429718344118782,1.22123822889623
"1158",8,57,"ina",197,435,242,232,"ina_8",-1.81754644830856,0.638112464757245,-0.464661003718985,-0.0822788947329588
"1159",8,57,"ina",300,417,359,664,"ina_8",0.733719852719672,0.205440052279393,-0.912939224549512,0.39321899757254
"1160",8,57,"ina",139,356,243,293,"ina_8",-1.75771973513254,-0.303986708629144,-0.685110764726622,-0.107212809932135
"1161",8,57,"ina",496,279,235,625,"ina_8",0.252541430717522,-1.14505988294454,1.02425197999755,0.192269370097554
"1162",8,57,"ina",225,400,248,271,"ina_8",-1.56694864477074,0.27846001163116,-0.3515491461027,-0.177140028330855
"1163",8,57,"ina",133,275,255,501,"ina_8",-0.991390872883436,-1.39265908568969,-0.782305535903208,0.210361728064937
"1164",8,57,"ina",207,594,241,298,"ina_8",-1.59193490006275,2.13972086884095,-0.592548069692633,0.791038105259533
"1165",8,57,"ina",187,583,253,260,"ina_8",-1.68467826491158,2.08611432650387,-0.746748054861805,0.567169718221484
"1166",8,57,"ina",237,401,238,271,"ina_8",-1.60655507807552,0.281585405319201,-0.226546076790021,-0.126263359902363
"1167",8,57,"ina",247,313,235,515,"ina_8",-0.784954130698245,-0.941239193036363,-0.148749928772806,0.360701280526999
"1168",8,57,"ina",177,297,249,340,"ina_8",-1.45173213580588,-0.902833395273249,-0.50318899888986,-0.289577821305712
"1169",8,57,"ina",278,523,253,267,"ina_8",-1.4117242015308,1.58453335255223,-0.25924756628833,0.194751450481615
"1170",8,57,"ina",133,408,245,298,"ina_8",-1.74716037974319,0.20487013899259,-0.781435203193105,0.120699377070738
"1171",8,57,"ina",127,406,261,297,"ina_8",-1.65155622199209,0.212862708816058,-0.918459479433536,0.012463938094981
"1172",8,57,"ina",247,407,263,297,"ina_8",-1.3143923287174,0.368400006011428,-0.367421497852887,-0.194183538321648
"1267",8,56,"rb",349,402,269,267,"rb_8",-1.09592178245302,0.494308774852551,0.0867416384704309,-0.526480641908467
"1268",8,56,"rb",113,268,261,244,"rb_8",-1.85371754913063,-1.10465623544476,-0.827919305008868,-0.716137761645137
"1269",8,56,"rb",431,308,268,265,"rb_8",-0.881436589863042,-0.346339653390796,0.575998219906411,-1.04856107009891
"1270",8,56,"rb",155,263,253,394,"rb_8",-1.30037533521689,-1.33713161444966,-0.617869503465211,-0.232760057065138
"1271",8,56,"rb",205,441,246,581,"rb_8",-0.610555889652939,0.21495474898848,-0.573866084276694,1.1121923525329
"1272",8,56,"rb",294,253,263,216,"rb_8",-1.44396104820547,-0.996740105318716,0.0360362163523606,-1.18605219314302
"1273",8,56,"rb",201,282,252,255,"rb_8",-1.64623557660965,-0.89596408746044,-0.368130394582745,-0.705344717835019
"1274",8,56,"rb",243,347,247,273,"rb_8",-1.5147460042355,-0.234186446168901,-0.206832023502556,-0.411304507640098
"1275",8,56,"rb",278,258,242,438,"rb_8",-0.902110454105919,-1.32836461196811,0.0293633648056596,-0.230085634854145
"1276",8,56,"rb",415,247,247,277,"rb_8",-1.03053332953107,-1.03519952981238,0.704047478220433,-1.09203110133709
"1277",8,56,"rb",294,581,245,287,"rb_8",-1.36453428949789,2.1366635596266,-0.193319530728693,0.529649385880821
"1278",8,56,"rb",578,324,240,371,"rb_8",-0.33680705086272,-0.224402399843767,1.41312675159286,-0.67101273385255
"1279",8,56,"rb",297,363,283,473,"rb_8",-0.449056975709225,-0.222370136326473,-0.283052331331102,0.0194103037159805
"1280",8,56,"rb",295,328,249,265,"rb_8",-1.38544560575728,-0.346850480831142,0.046305133733334,-0.616095244681998
"1281",8,56,"rb",239,485,259,251,"rb_8",-1.52352938599912,1.19494860501647,-0.441259578538688,0.00717699180643063
"1282",8,56,"rb",322,332,255,733,"rb_8",0.28177888942778,-0.934163247766954,-0.023723959716101,0.938002081360508
"1283",8,56,"rb",294,587,229,358,"rb_8",-1.2444996839732,2.06106133346362,-0.111318039671941,0.906822418796255
"1284",8,56,"rb",158,317,254,422,"rb_8",-1.19667974452403,-0.832821265135113,-0.674281123124743,0.0749365594156268
"1285",8,56,"rb",402,330,253,301,"rb_8",-0.949609238308154,-0.244114139787199,0.509472714877585,-0.685770099603732
"1286",8,56,"rb",283,247,242,352,"rb_8",-1.17292282849096,-1.30882356900888,0.091925864213915,-0.581638900086981
"1287",8,56,"rb",402,403,291,284,"rb_8",-0.739038380564129,0.588502145183206,0.177451599788591,-0.696975497776586
"1288",8,56,"rb",305,253,247,277,"rb_8",-1.32699823364918,-1.10490661944723,0.179216051691244,-0.886330921277145
"1289",8,56,"rb",520,250,254,487,"rb_8",-0.00165940770968944,-1.16825135248941,1.07955609832231,-0.571212068597681
"1290",8,56,"rb",210,295,248,229,"rb_8",-1.738016127469,-0.726719574110895,-0.30262217740184,-0.730157833109915
"1291",8,56,"rb",727,326,400,466,"rb_8",1.5279589086157,0.170576011099984,0.9722986182978,-1.64283292611333
"1292",8,56,"rb",415,555,272,445,"rb_8",-0.319043005096397,1.84967633534202,0.164951139319763,0.591554330895816
"1293",8,56,"rb",114,275,254,334,"rb_8",-1.60344088369522,-1.1774779253336,-0.810847325052944,-0.330501997535921
"1294",8,56,"rb",322,315,226,255,"rb_8",-1.5100661797022,-0.478694923285268,0.349677387167078,-0.595717902085152
"1295",8,56,"rb",266,283,268,329,"rb_8",-1.11114883543597,-0.882029265871622,-0.197648091208337,-0.658134011332337
"1296",8,56,"rb",300,288,245,264,"rb_8",-1.40077300616503,-0.747076928772372,0.138380329034316,-0.765810153374448
"1297",8,56,"rb",244,318,258,289,"rb_8",-1.37764362379656,-0.522269504897229,-0.25437128982604,-0.550008815414743
"1298",8,56,"rb",589,249,242,205,"rb_8",-0.837163555302876,-0.717436388622028,1.58067285038379,-1.5863992018549
"1299",8,56,"rb",151,279,236,327,"rb_8",-1.65668605076385,-1.12171166633564,-0.513167408973261,-0.279470765059551
"1300",8,56,"rb",585,246,239,259,"rb_8",-0.690170294870394,-0.835877510840543,1.56816405982356,-1.38506165409327
"1301",8,56,"rb",589,537,235,256,"rb_8",-0.741798836619393,2.06860208814173,1.32183950624287,-0.177794925584363
"1302",8,56,"rb",425,489,308,779,"rb_8",1.07926204639188,0.799087377357436,-0.0793795081768794,1.2216012154601
"1303",8,56,"rb",177,669,234,455,"rb_8",-1.20845067698409,2.61279393134481,-0.81207334680354,1.73975125015104
"1304",8,56,"rb",215,391,249,294,"rb_8",-1.50967629722234,0.145961513364378,-0.404015493964888,-0.12466401593859
"1305",8,56,"rb",196,283,242,254,"rb_8",-1.7348995760353,-0.911429660731922,-0.32297694549836,-0.629960060212726
"1306",8,56,"rb",89,376,248,260,"rb_8",-1.96740053480475,-0.105455866186972,-0.965132272271202,-0.0902480368917621
"1307",8,56,"rb",434,388,264,349,"rb_8",-0.630079635597262,0.326561394320933,0.509886116521729,-0.406523277579505
"1308",8,57,"rb",224,416,269,240,"rb_8",-1.52292681597052,0.525510553641935,-0.508161536244819,-0.356747940896231
"1309",8,57,"rb",235,249,263,256,"rb_8",-1.46975203743219,-1.16356204131949,-0.251136819399881,-0.96679958269747
"1310",8,57,"rb",96,271,258,384,"rb_8",-1.45702989736282,-1.30195690248295,-0.935669067661844,-0.17066089961445
"1311",8,57,"rb",301,267,241,301,"rb_8",-1.30240980556779,-1.01695032339747,0.180084657205721,-0.699048114107733
"1312",8,57,"rb",231,501,251,279,"rb_8",-1.51096600340754,1.28821235048968,-0.44868785789015,0.236437497217044
"1313",8,57,"rb",400,563,254,243,"rb_8",-1.15911922051118,2.16394703182599,0.276550068027525,0.0687946910741844
"1335",9,45,"cur",604,468,338,450,"cur_9",0.687134782606389,1.33551086435689,0.684377854230793,-0.4991249514064
"1336",9,45,"cur",481,472,627,611,"cur_9",2.96510601235069,1.6060783372148,-1.95815638995482,-1.64433825161643
"1337",9,45,"cur",304,294,471,618,"cur_9",1.40628709668655,-0.716154177861477,-1.53243206236637,-1.02388843312181
"1338",9,45,"cur",464,319,509,855,"cur_9",2.89350445638914,-0.538560287390007,-1.14371144893601,-0.615626490248558
"1339",9,45,"cur",334,367,570,423,"cur_9",1.54541933190708,0.535286808106462,-2.08874469993209,-2.10705567836458
"1340",9,45,"cur",623,331,546,881,"cur_9",3.67226676742636,-0.191162251822169,-0.671252241648581,-0.9838432026371
"1341",9,45,"cur",403,389,530,880,"cur_9",2.95737067829413,0.0963045071631522,-1.6559821512647,-0.280178875656732
"1342",9,45,"cur",305,490,530,414,"cur_9",1.14026860265663,1.65748635401967,-2.06915322712833,-1.31827830132187
"1343",9,45,"cur",371,308,542,485,"cur_9",1.65428898092304,-0.157628895118723,-1.68037253465373,-2.0096644690776
"1344",9,45,"cur",438,398,470,832,"cur_9",2.46077163212491,0.170292340328212,-1.0679335842603,-0.0680437222270475
"1345",9,45,"cur",277,405,519,434,"cur_9",1.05917968859331,0.72450570305791,-2.04546819864308,-1.47955812961428
"1346",9,45,"cur",601,287,352,767,"cur_9",1.84547579987786,-0.899745191733476,0.653128770969906,-0.233583540540991
"1347",9,45,"cur",505,448,484,864,"cur_9",2.84361791919663,0.731625380154408,-0.91001677187021,0.0452811568460028
"1348",9,45,"cur",494,346,446,922,"cur_9",2.74176268922046,-0.462176091164627,-0.613868315691732,0.0973299485241348
"1349",9,45,"cur",502,266,572,865,"cur_9",3.48565212037256,-0.904794370063098,-1.35155256102626,-1.28062150633043
"1350",9,45,"cur",345,295,350,819,"cur_9",1.31406832625345,-1.20030635776193,-0.565241839810378,0.414112984128914
"1351",9,45,"cur",648,378,433,696,"cur_9",2.31078325961723,0.335607996996742,0.243578042492531,-0.721178276941373
"1352",9,45,"cur",351,276,551,426,"cur_9",1.47208062064065,-0.396951909873251,-1.78572938011409,-2.37278916334116
"1353",9,45,"cur",592,521,416,377,"cur_9",0.968613168161317,2.11873718742335,0.0564338625495951,-1.0330069610939
"1354",9,45,"cur",404,367,601,447,"cur_9",2.03596873997274,0.648372228385907,-1.98159749854205,-2.34523617165436
"1355",9,45,"cur",327,322,374,769,"cur_9",1.26999482120078,-0.829950232977721,-0.827807032551313,0.221949240136761
"1356",9,45,"cur",724,584,449,675,"cur_9",2.54375370782021,2.5445088718685,0.289661970532813,-0.177613394274141
"1357",9,45,"cur",718,496,437,379,"cur_9",1.46711714583805,2.0589012087596,0.529484119967544,-1.47596566669659
"1358",9,45,"cur",375,258,395,766,"cur_9",1.54522456314575,-1.36367187553588,-0.681599603629482,-0.270496988016844
"1359",9,45,"cur",300,328,497,459,"cur_9",1.05224857909418,-0.0988296070000044,-1.71460108090288,-1.60134759819963
"1360",9,45,"cur",265,606,539,398,"cur_9",1.0347646340467,2.80977011116404,-2.43225747006386,-0.890355146364463
"1361",9,45,"cur",343,263,460,883,"cur_9",2.3134542704148,-1.38294851242548,-1.3267125937754,-0.224067403792104
"1362",9,45,"cur",509,333,547,783,"cur_9",3.04759395217091,-0.162757888565392,-1.18608951106732,-1.13431702685925
"1363",9,45,"cur",627,315,525,647,"cur_9",2.75761892052518,-0.0543764984898519,-0.414609139867128,-1.72759392776649
"1364",9,45,"cur",520,315,590,767,"cur_9",3.3344019627913,-0.216203221648549,-1.40935157531171,-1.56793164510864
"1365",9,45,"cur",397,380,524,441,"cur_9",1.44321761361089,0.616842905816651,-1.49126307481793,-1.78890348099572
