"treatment" "mouse" "organ" "celltype" "Ki67" "CD69" "CD62L" "population"
"T0" 46 "spl" "T0in" -954.105757731126 -20.574515720973 -1140.52313133004 "T046splT0in"
"T0" 46 "spl" "T0in" -909.328757731126 -57.379625720973 -309.547131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -974.301757731126 63.011474279027 -208.548431330036 "T046splT0in"
"T0" 46 "spl" "T0in" -920.047757731126 -27.368622720973 -1601.15513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -963.590757731126 77.501674279027 -1112.32713133004 "T046splT0in"
"T0" 46 "spl" "T0in" -996.016757731126 53.666874279027 -1185.00513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -987.692757731126 -28.616037720973 5403.24486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -1053.98175773113 -5.10382572097295 -1394.09513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -726.340757731126 -13.206625720973 -867.767131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 9585.46324226887 -159.585325720973 -1391.72513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 9719.46324226887 -2.40982572097295 2091.75486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -1060.22275773113 -51.282825720973 3.57086866996366 "T046splT0in"
"T0" 46 "spl" "T0in" -872.550757731126 -8.97652572097295 -1013.68813133004 "T046splT0in"
"T0" 46 "spl" "T0in" 4489.80324226887 -55.8084257209729 -555.013131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -969.648757731126 -89.5511257209729 -279.326131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -905.198757731126 48.335674279027 -352.070131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 10025.1632422689 -58.6571257209729 2613.58486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -1125.08275773113 -23.0056557209729 -798.218131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1101.16675773113 -23.862295720973 -314.564131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1034.20875773113 -0.513225720972951 -266.729131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -657.870757731126 -25.061085720973 -1757.37513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1060.55775773113 -4.11452572097295 -411.236131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -651.279757731126 52.341074279027 -894.192131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -969.260757731126 69.433274279027 9218.00486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -966.964757731126 -21.230245720973 -726.805131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 11247.2632422689 -85.458725720973 1096.46486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -955.764757731126 -51.990225720973 38.9538686699637 "T046splT0in"
"T0" 46 "spl" "T0in" -710.499757731126 -11.374125720973 -842.118131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1055.36675773113 9.55317427902705 -981.501131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1075.01575773113 4.29237427902705 -1037.81113133004 "T046splT0in"
"T0" 46 "spl" "T0in" -997.455757731126 46.831174279027 -545.885131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -469.377757731126 33.0631742790271 -950.121131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -963.960757731126 2.55817427902705 -40.7231313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -1011.32075773113 -8.26962572097295 -1113.26113133004 "T046splT0in"
"T0" 46 "spl" "T0in" -895.788757731126 -61.5117257209729 -1062.91813133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1034.98275773113 -65.396225720973 -643.725131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -983.273757731126 5.17277427902705 -1161.41513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -667.520757731126 47.214874279027 4470.31486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -921.111757731126 -24.267075720973 -706.392131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 8745.46324226887 -106.743225720973 16204.36486867 "T046splT0in"
"T0" 46 "spl" "T0in" -1008.31175773113 8.03137427902705 4792.94486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -917.726757731126 -42.435425720973 15.7088686699637 "T046splT0in"
"T0" 46 "spl" "T0in" -927.279757731126 -70.655725720973 -370.899131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 9527.96324226887 -28.051808720973 -222.484031330036 "T046splT0in"
"T0" 46 "spl" "T0in" 1403.99324226887 97.038674279027 -828.304131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 23763.5632422689 -236.339325720973 -678.901131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1140.70875773113 -44.7202257209729 -831.722131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 3836.65324226887 0.959174279027049 -2315.55513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 541.433242268874 80.064674279027 -101.013831330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1088.54575773113 -25.511585720973 -1085.57313133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1078.75675773113 -67.4526257209729 -738.303131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -875.638757731126 6.03147427902705 -140.609801330036 "T046splT0in"
"T0" 46 "spl" "T0in" -759.600757731126 -72.987625720973 -1135.63813133004 "T046splT0in"
"T0" 46 "spl" "T0in" -817.407757731126 32.5443742790271 -1108.15113133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1098.72875773113 -37.950025720973 -372.469131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -925.322757731126 4.87387427902705 -829.230131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 409.493242268874 25.952874279027 -1933.48513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -970.154757731126 -19.845575720973 3622.44486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -930.370757731126 59.150974279027 -532.361131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1065.86275773113 45.698174279027 -1483.23513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -813.847757731126 -6.35982572097295 -634.561131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -952.199757731126 62.368874279027 -542.661131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 5232.82324226887 -33.215355720973 -376.275131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -949.631757731126 -45.246025720973 -440.911131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1024.10975773113 72.3846742790271 7571.17486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -999.352757731126 7.36807427902705 -498.556131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1038.45375773113 -11.031725720973 -195.672531330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1138.58675773113 68.166574279027 -1349.88513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1110.79275773113 4.34597427902705 -155.899011330036 "T046splT0in"
"T0" 46 "spl" "T0in" 6226.14324226887 42.546574279027 33387.86486867 "T046splT0in"
"T0" 46 "spl" "T0in" -987.769757731126 -8.80232572097295 -1192.88513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -695.638757731126 22.742574279027 -812.494131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -879.701757731126 -46.7711257209729 -653.661131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1002.84575773113 -75.9132257209729 -942.888131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1110.02175773113 4.73787427902705 -931.171131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -971.270757731126 -40.972425720973 -1119.13713133004 "T046splT0in"
"T0" 46 "spl" "T0in" -867.947757731126 -129.405325720973 -58.2383313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -957.917757731126 82.1936742790271 3489.78486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -978.182757731126 -117.145425720973 -954.260131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -965.886757731126 2.92717427902705 -698.624131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -694.384757731126 85.772674279027 -1236.78513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1023.71175773113 52.7266742790271 -1035.62913133004 "T046splT0in"
"T0" 46 "spl" "T0in" 60.8232422688736 -7.62062572097295 1441.97486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -808.488757731126 78.210674279027 -300.298131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 4038.19324226887 -56.561725720973 -413.386131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1100.12275773113 -51.676225720973 -335.575131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1031.40275773113 -18.619165720973 -427.990131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -881.856757731126 69.025274279027 -687.201131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1100.28775773113 -50.829725720973 -384.270131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -878.195757731126 23.802274279027 -194.312131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1093.84175773113 -97.651825720973 -863.795131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1100.00775773113 -42.035025720973 -918.511131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1062.73675773113 -44.4696257209729 -749.690131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1049.00875773113 -50.4017257209729 -1011.47313133004 "T046splT0in"
"T0" 46 "spl" "T0in" -902.508757731126 17.623674279027 582.709868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -1000.01575773113 4.81747427902705 -1230.59513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -213.666757731126 -16.786325720973 -867.039131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -996.904757731126 -43.5408257209729 -2071.19513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -973.699757731126 -6.84532572097295 -729.391131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -619.684757731126 -59.5643257209729 -452.289131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -928.928757731126 -8.44902572097295 -643.122131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -466.392757731126 66.421274279027 -298.367131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1027.30175773113 61.621974279027 -639.877131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1007.15875773113 -26.6633157209729 -639.948131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1040.47575773113 -10.529525720973 -587.315131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -986.600757731126 -11.967725720973 -1191.09513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -987.528757731126 -54.1770257209729 -903.972131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -807.407757731126 -2.58802572097295 -1072.93913133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1045.90775773113 -9.36312572097295 -631.927131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1087.34875773113 -90.267425720973 -1360.27513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1033.98875773113 15.6120742790271 508.008868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -978.978757731126 -76.6432257209729 -806.623131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 13515.1632422689 -75.098925720973 -1053.70213133004 "T046splT0in"
"T0" 46 "spl" "T0in" -711.692757731126 7.10077427902705 -598.652131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1024.32975773113 16.370274279027 -1397.30513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1126.65775773113 -12.455625720973 112.565868669964 "T046splT0in"
"T0" 46 "spl" "T0in" 13336.4632422689 -40.1164257209729 -199.319831330036 "T046splT0in"
"T0" 46 "spl" "T0in" -885.519757731126 67.858474279027 24010.66486867 "T046splT0in"
"T0" 46 "spl" "T0in" -969.581757731126 86.565674279027 -576.367131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 7129.15324226887 -19.5117957209729 -1365.57513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1010.70375773113 -34.296175720973 -210.148231330036 "T046splT0in"
"T0" 46 "spl" "T0in" -993.183757731126 -61.3507257209729 -529.127131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -947.733757731126 16.873574279027 -721.400131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 6347.75324226887 -67.6196257209729 -313.204131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1030.33675773113 2.12847427902705 -1395.28513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1141.93975773113 -16.538825720973 -417.827131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -747.044757731126 79.813674279027 10875.36486867 "T046splT0in"
"T0" 46 "spl" "T0in" -1100.11975773113 29.332874279027 -1320.70513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 1547.46324226887 -74.5189257209729 -895.625131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -880.905757731126 102.131674279027 -623.661131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -558.842757731126 55.960774279027 -1329.46513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1005.40575773113 -44.555225720973 -621.446131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 8516.56324226887 105.973674279027 919.164868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -898.410757731126 -43.3673257209729 -638.434131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -887.258757731126 21.515474279027 -701.379131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -985.145757731126 -60.5930257209729 -977.784131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1059.30375773113 -7.67262572097295 5049.98486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -951.134757731126 -12.875825720973 104.730868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -969.491757731126 -3.33032572097295 -1407.60513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 8848.26324226887 -80.5618257209729 -2463.10513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 895.743242268874 17.484574279027 -1505.10513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1099.79875773113 16.070474279027 -752.963131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 3580.70324226887 -20.750535720973 -427.045131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1033.17475773113 2.59287427902705 -1136.89713133004 "T046splT0in"
"T0" 46 "spl" "T0in" -924.833757731126 -16.792225720973 -924.448131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -975.878757731126 18.872474279027 -140.591481330036 "T046splT0in"
"T0" 46 "spl" "T0in" -344.819757731126 22.002774279027 -945.182131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1036.27975773113 4.31877427902705 -615.086131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 1087.10324226887 -36.483395720973 -612.802131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1097.10975773113 -28.945545720973 30.7328686699637 "T046splT0in"
"T0" 46 "spl" "T0in" -1069.63975773113 -59.679825720973 -948.373131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1044.62175773113 24.3031742790271 -858.239131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1057.71575773113 -11.935925720973 -940.600131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1056.27175773113 -59.201725720973 -1104.29713133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1026.61875773113 69.641174279027 441.237868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -768.121757731126 58.529574279027 -329.461131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -649.031757731126 0.0664742790270481 -424.237131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1004.59075773113 46.657574279027 -225.348431330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1071.10075773113 46.8897742790271 -796.752131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -926.652757731126 -27.2583717209729 -1089.86213133004 "T046splT0in"
"T0" 46 "spl" "T0in" -939.868757731126 -125.910725720973 -302.579131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 13562.6632422689 -149.155325720973 5221.61486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -906.066757731126 42.065774279027 -253.952131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 10097.4632422689 -90.7806257209729 22.8548686699637 "T046splT0in"
"T0" 46 "spl" "T0in" -643.286757731126 50.8816742790271 516.536868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -870.875757731126 10.659674279027 -695.581131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -616.172757731126 -12.768725720973 -879.731131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 38.0732422688736 16.736074279027 -865.423131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 12217.1632422689 21.167974279027 7807.72486866996 "T046splT0in"
"T0" 46 "spl" "T0in" 2996.67324226887 -14.443525720973 -20.6771313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -1102.31775773113 -17.3749257209729 -708.970131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1049.73475773113 -0.656025720972952 -1118.70013133004 "T046splT0in"
"T0" 46 "spl" "T0in" -958.871757731126 -26.058615720973 -588.401131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -833.464757731126 -53.5413257209729 -399.569131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1017.37275773113 -54.309025720973 -1511.01513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 3984.78324226887 -29.569775720973 -777.257131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 885.413242268874 -21.817345720973 -119.656331330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1045.04775773113 2.67987427902705 -834.356131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -880.452757731126 -85.828325720973 -696.026131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -14.9367577311264 65.156274279027 22708.86486867 "T046splT0in"
"T0" 46 "spl" "T0in" -926.595757731126 -20.5173057209729 -577.730131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -887.174757731126 -23.783635720973 -994.735131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -984.998757731126 70.492374279027 -336.752131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 2907.29324226887 30.400074279027 122.089868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -848.434757731126 -6.55222572097295 -869.852131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -889.879757731126 -69.9363257209729 -1666.60513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -471.184757731126 72.182274279027 4281.78486866996 "T046splT0in"
"T0" 46 "spl" "T0in" 928.533242268874 42.4959742790271 -1774.21513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 2459.47324226887 74.538674279027 -390.680131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 9049.96324226887 -118.733925720973 294.708868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -1074.56375773113 39.2711742790271 -559.638131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -848.144757731126 -72.959225720973 -53.0018313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -986.294757731126 34.1004742790271 23.5418686699637 "T046splT0in"
"T0" 46 "spl" "T0in" -988.737757731126 25.341674279027 -1002.95313133004 "T046splT0in"
"T0" 46 "spl" "T0in" -810.656757731126 52.609474279027 -839.853131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 4166.11324226887 110.636674279027 154.126868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -1019.21775773113 25.832474279027 -293.632131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -798.884757731126 68.528374279027 5124.56486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -936.419757731126 38.4201742790271 -1237.61513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1042.27375773113 -4.86962572097295 -154.310981330036 "T046splT0in"
"T0" 46 "spl" "T0in" -943.377757731126 34.483474279027 -635.386131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -830.922757731126 -41.9439257209729 -363.405131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -720.514757731126 33.1912742790271 1525.46486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -1152.91175773113 -50.216925720973 -1095.88113133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1065.17675773113 -16.2140257209729 -1006.22913133004 "T046splT0in"
"T0" 46 "spl" "T0in" -945.041757731126 47.146674279027 8481.01486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -971.357757731126 -26.130725720973 -402.544131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1080.63575773113 16.4568742790271 -1229.01513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -984.620757731126 -47.250425720973 -838.200131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1024.53975773113 46.918374279027 -225.226931330036 "T046splT0in"
"T0" 46 "spl" "T0in" -332.852757731126 -10.758325720973 -959.128131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -915.151757731126 29.521374279027 -444.004131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 2005.36324226887 27.6565742790271 -347.417131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1032.76775773113 -52.958325720973 33.5148686699637 "T046splT0in"
"T0" 46 "spl" "T0in" -940.400757731126 -11.698325720973 -1046.19513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -911.164757731126 1.37327427902705 -801.160131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1192.52385773113 -9.25202572097295 -1016.64113133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1049.06675773113 -53.0734257209729 -888.332131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -894.635757731126 -21.312855720973 -496.118131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -913.369757731126 56.302574279027 358.959868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -995.711757731126 41.510374279027 -1142.23813133004 "T046splT0in"
"T0" 46 "spl" "T0in" -945.527757731126 11.115774279027 -1002.36213133004 "T046splT0in"
"T0" 46 "spl" "T0in" -713.736757731126 16.224374279027 7564.26486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -957.493757731126 -2.05742572097295 -1205.22513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -820.225757731126 64.614874279027 476.067868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -1113.05575773113 -29.644485720973 -29.6621313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -1120.80075773113 21.2505742790271 -799.511131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -964.519757731126 -38.0154257209729 -763.953131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1017.21075773113 -28.458968720973 -705.186131330036 "T046splT0in"
