"","V1","V2"
"268",-2.01214845640386,-11.8364950508494
"269",-2.00872246525065,-11.8330444959079
"270",-2.00808238444728,-11.8324016955838
"271",-2.00627905401249,-11.8305940153595
"272",-2.00333215066732,-11.8276509208447
"273",-2.00195752219247,-11.8262828810498
"274",-1.9975201686492,-11.8218886982811
"275",-1.99634303323147,-11.8207288169664
"276",-1.99031141246156,-11.8148256185825
"277",-1.98577138208165,-11.8104281893947
"278",-1.98136764131473,-11.8062020590298
"279",-1.97932875086846,-11.8042588351474
"280",-1.97829641329004,-11.8032782267144
"281",-1.97619275684317,-11.8012868926102
"282",-1.97612833667511,-11.8012260591772
"283",-1.97122239016875,-11.7966192214855
"284",-1.97060401626441,-11.796042214188
"285",-1.96247527556183,-11.7885347895107
"286",-1.95840869684845,-11.7848337872686
"287",-1.95362189320798,-11.7805247026736
"288",-1.9518902359192,-11.7789785654435
"289",-1.9485021813157,-11.7759730980707
"290",-1.94824485022654,-11.7757458881803
"291",-1.94586087513271,-11.7736481112083
"292",-1.94194151574451,-11.7702273705224
"293",-1.94061617096706,-11.7690785543405
"294",-1.93090145624748,-11.7607802167453
"295",-1.92741378913548,-11.7578536392198
"296",-1.92729891799778,-11.7577577209575
"297",-1.91930466853946,-11.7511564155738
"298",-1.91560330589253,-11.7481492897885
"299",-1.91414800726188,-11.7469754761362
"300",-1.9059465833785,-11.7404500628615
"301",-1.90027163265623,-11.736023608317
"302",-1.89902604116064,-11.7350617206971
"303",-1.89593532247071,-11.7326899488289
"304",-1.88435005878387,-11.7239885259689
"305",-1.88197289183842,-11.7222397153978
"306",-1.87997498038844,-11.7207794899068
"307",-1.87774704402361,-11.7191614302331
"308",-1.87535614284037,-11.7174370429874
"309",-1.87515256547328,-11.7172907910162
"310",-1.8746032770409,-11.7168966255215
"311",-1.87379570284817,-11.7163183039921
"312",-1.86515912204932,-11.7102214586218
"313",-1.86455991045727,-11.7098043964035
"314",-1.86127631017017,-11.7075325501419
"315",-1.8586585615545,-11.7057378136574
"316",-1.84584858134345,-11.6971632716862
"317",-1.84528844264336,-11.6967961498614
"318",-1.83982145049383,-11.6932470440473
"319",-1.8389744880456,-11.6927027076349
"320",-1.8189567171988,-11.6802607456191
"321",-1.80908885301739,-11.6744210558159
"322",-1.80390480937517,-11.6714293116328
"323",-1.79255159039115,-11.6650576026294
"324",-1.79161900260926,-11.6645451007655
"325",-1.78417418441562,-11.6605123991815
"326",-1.77336596473154,-11.6548410237223
"327",-1.77009841835041,-11.6531686183905
"328",-1.75349559395887,-11.6449679066245
"329",-1.74326539853277,-11.6401576096893
"330",-1.72949978841209,-11.6339701190439
"331",-1.72748766227812,-11.6330926828198
"332",-1.7163651790296,-11.6283647289306
"333",-1.71098627823481,-11.6261516085654
"334",-1.70890283102193,-11.6253069331974
