"","V1","V2","V3"
"254",-1.94515589109176,-2.87231888639248,11.5407751867039
"255",-1.94158531459366,-2.86960329823519,11.5377115379739
"256",-1.94119964812345,-2.86931325491354,11.5373771423387
"257",-1.94072902305584,-2.86896018095756,11.5369682034592
"258",-1.93782607075283,-2.866803249897,11.534425175004
"259",-1.93755441669588,-2.86660324654921,11.5341854552661
"260",-1.93483659511456,-2.86461952466837,11.5317716036936
"261",-1.93389159741525,-2.86393710417923,11.5309259339136
"262",-1.93225022570169,-2.8627607500986,11.5294496738138
"263",-1.92544141546,-2.85800106755949,11.5232338518898
"264",-1.9235844551462,-2.85673618593401,11.5215152833461
"265",-1.9219601599254,-2.85564131956145,11.5200045981844
"266",-1.92177288616524,-2.85551577537387,11.5198299915077
"267",-1.92122173918335,-2.85514712254031,11.5193156170985
"268",-1.92114170434137,-2.85509369076004,11.5192408597654
"269",-1.91863253987207,-2.853431642196,11.5168893476446
"270",-1.91816435328952,-2.85312431612529,11.5164489492697
"271",-1.91684630915686,-2.85226382502366,11.5152064900086
"272",-1.91469555632854,-2.85087450111444,11.5131709849687
"273",-1.91369360334628,-2.85023349916364,11.5122194311783
"274",-1.91046474382337,-2.8481945365911,11.5091395449058
"275",-1.90960957083504,-2.84766129132642,11.5083205437393
"276",-1.90523640759223,-2.84497825107479,11.5041124058986
"277",-1.90195401064769,-2.84301203527008,11.5009335295998
"278",-1.89877746140374,-2.84114749134273,11.497842070083
"279",-1.89730911348707,-2.84029818640646,11.4964083773134
"280",-1.89656621389746,-2.8398714913909,11.4956819372095
"281",-1.89505350974055,-2.83900885420583,11.4942005894111
"282",-1.89500721035257,-2.83898258228084,11.4941552050017
"283",-1.89148538558174,-2.8370067810135,11.4906955299646
"284",-1.89104204398838,-2.83676120299519,11.4902590062803
"285",-1.88522561285718,-2.83360351162603,11.4845129196824
"286",-1.88232355176228,-2.83207200116658,11.4816337216851
"287",-1.87891385320069,-2.83030934657879,11.4782415650868
"288",-1.87768201988896,-2.82968220196753,11.4770137587565
"289",-1.87527436407645,-2.8284710731975,11.4746106567648
"290",-1.87509162883702,-2.82837993810733,11.4744280942532
"291",-1.87339960206629,-2.82754131633784,11.4727365539558
"292",-1.8706212192102,-2.82618463418879,11.4699547994465
"293",-1.86968263552728,-2.82573200144648,11.4690139645442
"294",-1.86281684507801,-2.82250682923709,11.4621162856981
"295",-1.86035778900261,-2.82138790085365,11.4596398517574
"296",-1.8602768474882,-2.82135139075976,11.4595582898212
"297",-1.85465165783772,-2.81886346208309,11.4538830475126
"298",-1.85205225846192,-2.81774631587204,11.4512562991515
"299",-1.85103108726245,-2.81731299790508,11.4502237274746
"300",-1.84528504745548,-2.81493238460948,11.4444073568299
"301",-1.84131762764839,-2.81334493176592,11.4403860176784
"302",-1.84044772980595,-2.81300292127036,11.4395037903004
"303",-1.83829061725276,-2.81216413337228,11.4373153918562
"304",-1.83022200851247,-2.80914251549008,11.4291221604801
"305",-1.82856966556821,-2.80854592321698,11.4274430910651
"306",-1.8271817709333,-2.80805055687819,11.4260324938481
"307",-1.82563497057224,-2.80750461683611,11.4244601452307
"308",-1.82397605617986,-2.806926259513,11.4227735722559
"309",-1.82383485387759,-2.80687737169954,11.4226300043959
"310",-1.8234539026261,-2.80674574235395,11.4222426627233
"311",-1.82289392139424,-2.80655295575072,11.4216732663894
"312",-1.81691257711519,-2.80454544663978,11.4155900681366
"313",-1.8164980790534,-2.80440980157497,11.4151684446156
"314",-1.81422779474908,-2.80367474276107,11.4128590337861
"315",-1.81241921274994,-2.80309867162836,11.411019195545
"316",-1.80358546057051,-2.80040405722179,11.4020328119698
"317",-1.80319980220509,-2.80029086083244,11.4016405261617
"318",-1.79943837288406,-2.79920600887517,11.3978147835189
"319",-1.79885606270531,-2.79904115451247,11.3972225791103
"320",-1.78512501656398,-2.79538894279603,11.3832656116482
"321",-1.7783777092242,-2.79375547952149,11.3764143637495
"322",-1.77483846222827,-2.79293995098491,11.3728229679765
"323",-1.76710001784948,-2.791253783643,11.3649769858926
"324",-1.76646511191026,-2.79112126807365,11.364333681533
"325",-1.76140068028607,-2.79009540087379,11.3592047324576
"326",-1.75406062305715,-2.78870548167549,11.3517794447037
"327",-1.75184438456073,-2.78830799654576,11.3495395128753
"328",-1.74060285511986,-2.78644677644881,11.3381934360214
"329",-1.73369179754926,-2.78542830841914,11.3312318307918
"330",-1.72441039734449,-2.78420697189532,11.3219000744179
"331",-1.72305541536568,-2.7840424647487,11.3205394806745
"332",-1.71557298527384,-2.78319618202041,11.3130342935243
"333",-1.71195892606956,-2.78282459208853,11.3094143038958
"334",-1.7105598326919,-2.78268709274145,11.308013787183
"335",-1.70673514032085,-2.78232892775666,11.3041876260232
"336",-1.6890311398781,-2.78099162996363,11.2865201436679
"337",-1.68588841869657,-2.78080636817883,11.2833908547469
"338",-1.68516660727525,-2.78076593402625,11.2826724071303
"339",-1.68338389877666,-2.78066941771259,11.2808984458325
"340",-1.67648514199881,-2.78033993525029,11.2740392871786
"341",-1.67196346940781,-2.78016091304288,11.2695483544753
"342",-1.66810718187842,-2.78003063308536,11.2657211598052
"343",-1.66620091751286,-2.77997369293694,11.2638302290304
"344",-1.66466274193104,-2.77993129446641,11.2623048769016
"345",-1.65854380521659,-2.77979342042718,11.2562408420022
"346",-1.6523111557624,-2.77970224780365,11.2500702845867
"347",-1.65193892328258,-2.77969833855228,11.2497019512334
"348",-1.64875275391226,-2.77967183153861,11.2465500154869
"349",-1.63788917131082,-2.77967266171112,11.2358143112529
"350",-1.63469245417492,-2.77969894756907,11.2326583721755
"351",-1.63455273219121,-2.77970035985384,11.2325204640534
"352",-1.63450615207362,-2.77970083555147,11.2324744892181
"353",-1.63278053740893,-2.77972017030093,11.2307715021725
"354",-1.62896009515027,-2.77977472460517,11.2270025526329
"355",-1.6236739860723,-2.77987641016818,11.2217907810329
"356",-1.61416696547606,-2.78013349558366,11.2124260916874
"357",-1.61086570848999,-2.78024442223946,11.2091767452986
"358",-1.61055790125847,-2.78025532191948,11.2088738415097
"359",-1.60802352264004,-2.78034864214853,11.2063802408751
"360",-1.60359058124188,-2.78052702870974,11.2020203312252
"361",-1.58136909443887,-2.78169920484151,11.1801955196797
"362",-1.56806429270387,-2.78261003018132,11.1671504716356
"363",-1.55954835459812,-2.78327011396372,11.1588086856091
"364",-1.55754536392147,-2.78343382475902,11.1568475030076
"365",-1.54735364922121,-2.7843153268564,11.1468732788703
"366",-1.53552957633025,-2.7854364329836,11.1353109644848
"367",-1.53466101285294,-2.78552283176939,11.134462007723
"368",-1.53295314967338,-2.78569430351779,11.1327928434858
"369",-1.52723293733433,-2.78628376834061,11.1272036307212
"370",-1.52684274562322,-2.78632481908359,11.1268224510855
"371",-1.52531222999295,-2.78648686737333,11.1253273773622
"372",-1.52431885543954,-2.78659291766675,11.1243570844087
"373",-1.50599096800811,-2.7886698570482,11.1064655694324
"374",-1.50248094002405,-2.78909295355338,11.1030412673296
"375",-1.49140749714008,-2.79047908738023,11.0922424627092
"376",-1.49014401016008,-2.79064211295204,11.0910107010848
"377",-1.48057038710568,-2.79190898124627,11.0816799167976
"378",-1.47667574951657,-2.79244007150156,11.0778852623009
"379",-1.4507845273079,-2.79619215413844,11.0526745897838
"380",-1.42173650855954,-2.80083282737747,11.0244181507842
"381",-1.40416580153822,-2.80384568259962,11.0073378903395
"382",-1.39775459721942,-2.80498172071166,11.0011074764138
"383",-1.39363342176531,-2.80572207091836,10.9971029840414
"384",-1.39317744972529,-2.80580446476135,10.9966599436484
"385",-1.39160978200294,-2.80608846768699,10.9951367681578
"386",-1.34907420644336,-2.81420743966888,10.9538243902566
"387",-1.3488645041791,-2.81424936631812,10.9536207808715
"388",-1.33726233835192,-2.81659677539064,10.9423564215373
"389",-1.3034587159951,-2.82373565526954,10.9095427716169
"390",-1.28968464509535,-2.82676667463931,10.8961734020526
"391",-1.27405183849991,-2.83028837002877,10.8810000228189
"392",-1.27216937405869,-2.83071816762011,10.8791728623043
"393",-1.26370996181182,-2.8326644958385,10.8709618650842
"394",-1.24334041163243,-2.83744900326789,10.8511892903903
"395",-1.23676491434749,-2.83902231638157,10.8448059913366
"396",-1.22592771873451,-2.84164524419537,10.8342848467658
"397",-1.21141429596988,-2.84521504816737,10.8201930230688
"398",-1.21106896680807,-2.84530077057,10.8198576991492
"399",-1.20627483446333,-2.84649455040485,10.8152023309115
"400",-1.19474940308168,-2.8493925314895,10.8040093868394
"401",-1.16619242601614,-2.85673895861359,10.7762683591846
"402",-1.16463237114385,-2.85714693222185,10.7747525152464
"403",-1.1601166614824,-2.85833164414346,10.7703645457069
"404",-1.14236723620483,-2.86304221454226,10.7531136816877
"405",-1.1348536072842,-2.86506174552818,10.7458092924063
"406",-1.12349157771688,-2.86814383719105,10.734761474071
"407",-1.12010447071762,-2.86906911417629,10.7314675021491
"408",-1.08296373384757,-2.87940492776799,10.6953304598961
"409",-1.06054525070408,-2.88580658781331,10.6735006757649
"410",-1.05657764991864,-2.88695190185334,10.6696357969738
"411",-1.05597413503619,-2.88712643762105,10.6690478672596
"412",-1.0393908987379,-2.89195512194064,10.6528886409637
"413",-0.998650493771741,-2.90407948524133,10.6131528151338
"414",-0.957108197359758,-2.9168082559172,10.5725746807903
"415",-0.945485640696261,-2.92043287068094,10.5612099912755
"416",-0.94526627277874,-2.92050154334337,10.560995438087
"417",-0.942015992561182,-2.92152015451146,10.5578162627076
"418",-0.936787426938286,-2.92316306739064,10.5527011317238
"419",-0.935702771732746,-2.9235045420784,10.551639856322
"420",-0.927321832908446,-2.92615044181382,10.5434377104394
"421",-0.914870145062629,-2.93010462131411,10.5312451038891
"422",-0.905936079936001,-2.93295776113856,10.522491626346
"423",-0.890988519609499,-2.93775900978498,10.5078352176562
"424",-0.881900596002998,-2.94069379689226,10.4989169865486
"425",-0.852521699845838,-2.95025217031445,10.4700437376987
"426",-0.851310659933413,-2.95064826145679,10.4688520113105
"427",-0.842606706757562,-2.95349932655542,10.4602830188877
"428",-0.840806047167939,-2.9540900541952,10.4585094174607
"429",-0.839608240187918,-2.95448317370197,10.4573294424106
"430",-0.816266123569986,-2.96216787435387,10.4343068614086
"431",-0.813778655734867,-2.96298919195653,10.4318501603745
"432",-0.798324509463952,-2.96810035890305,10.4165720006753
"433",-0.796931224272256,-2.96856180704516,10.415193258723
"434",-0.783447460611349,-2.97303209458864,10.4018383998185
"435",-0.772649031702562,-2.97661697036705,10.3911271300632
"436",-0.762145142816564,-2.98010696774002,10.3806936081462
"437",-0.757335264730581,-2.98170573450462,10.3759110322067
"438",-0.740050434167396,-2.98745244333939,10.3586976575611
"439",-0.734003957358394,-2.98946258762651,10.3526659584091
"440",-0.718862370778576,-2.9944940871489,10.3375369636136
"441",-0.717862406578941,-2.99482619783968,10.336536567976
"442",-0.696563414399887,-3.00189203683695,10.3151894659317
"443",-0.675644945238862,-3.00881036335993,10.2941474990882
"444",-0.668095046987721,-3.01130035212263,10.286533355496
"445",-0.667100972677495,-3.01162788381814,10.285530017978
"446",-0.656386872153487,-3.01515289223563,10.2747039364124
"447",-0.645896969162058,-3.01859420331387,10.2640823143662
"448",-0.626430194861594,-3.02495021431834,10.2443104935556
"449",-0.62231108058565,-3.02628949240441,10.2401163455044
"450",-0.610071210464919,-3.03025619723486,10.2276310299374
"451",-0.60497924791695,-3.03190034787863,10.2224268123433
"452",-0.58065837768745,-3.03969854683079,10.1974836919107
"453",-0.559893740718775,-3.04627544780605,10.1760687866605
"454",-0.550562361777187,-3.0492035819661,10.1664073241937
"455",-0.549456156899481,-3.04954949789315,10.1652603791404
"456",-0.545594183220203,-3.05075509488244,10.1612534567487
"457",-0.542827195011126,-3.05161686657737,10.1583799979127
"458",-0.528355698234888,-3.05609557031199,10.1433152024366
"459",-0.522288978708845,-3.05795827601038,10.1369810868394
"460",-0.514016275616131,-3.06048336578176,10.1283254114876
"461",-0.511299901386754,-3.0613086095209,10.1254785836146
"462",-0.509144276783456,-3.0619620973582,10.1232177566363
"463",-0.506642188899569,-3.06271904452248,10.1205916797709
"464",-0.49911270537695,-3.06498648957664,10.112676742865
"465",-0.495673093497541,-3.06601696871298,10.1090547944675
"466",-0.492303509570558,-3.06702314113073,10.1055027223878
"467",-0.471027145652113,-3.07329645634892,10.0829829662911
"468",-0.463983661326839,-3.07534111701915,10.0754919492458
"469",-0.46317161813083,-3.07557576747786,10.0746271235924
"470",-0.454131022186086,-3.07817267250719,10.0649820061347
"471",-0.448600739885801,-3.07974686131097,10.0590663813448
"472",-0.445576517569813,-3.08060294929341,10.0558263429195
"473",-0.443494543243063,-3.08119032052878,10.053593675377
"474",-0.437121622468748,-3.08297799499874,10.0467486033478
"475",-0.432342774632532,-3.08430813575997,10.0416047779317
"476",-0.408754688532817,-3.09073567844896,10.0160722835312
"477",-0.403505012070815,-3.09213321335168,10.0103562247638
"478",-0.371855904907996,-3.10027836445259,9.97561620028051
"479",-0.36790343798652,-3.10125950802971,9.97124234883152
"480",-0.365022112854692,-3.10196939311555,9.96804864419669
"481",-0.360601132799794,-3.10304965681004,9.96313972618972
"482",-0.352355378757606,-3.10503479963727,9.95395539362982
"483",-0.345076857024892,-3.10675389920901,9.94581674433359
