"treatment" "mouse" "organ" "celltype" "Ki67" "CD69" "CD62L" "population" "V1" "V2" "V3" "cluster"
"T2" 56 "spl" "T2cu" -905.985812254117 -123.581321492468 -704.522972217768 "T256splT2cu" 7.51658062330108 3.82068574980486 1.44644433606802 2
"T2" 56 "spl" "T2cu" 2399.64118774588 -74.7984434924677 341.459027782232 "T256splT2cu" -0.176217492011969 6.00484812811601 -0.297112342227117 2
"T2" 56 "spl" "T2cu" -961.365812254117 5.65067850753226 -366.055972217768 "T256splT2cu" -0.567264962283557 -1.00927185460341 -6.08481865774454 2
"T2" 56 "spl" "T2cu" -768.528812254117 -88.0273214924677 2559.47502778223 "T256splT2cu" -0.802714186994021 4.33395970419634 2.80101341355978 2
"T2" 56 "spl" "T2cu" -872.479812254117 22.2694785075323 -750.186972217768 "T256splT2cu" -3.2059423507132 -2.34325348778975 -4.50704794775309 2
"T2" 56 "spl" "T2cu" -647.979812254117 -31.7643214924677 -964.811972217768 "T256splT2cu" 5.91303591123443 -0.0141522233129726 -3.03502422224344 2
"T2" 56 "spl" "T2cu" -841.262812254117 83.6101785075323 919.145027782232 "T256splT2cu" -8.1257466853537 0.978645389830948 -0.849644955504553 2
"T2" 56 "spl" "T2cu" -780.614812254117 30.4161785075323 -610.055972217768 "T256splT2cu" -4.4485382617392 -2.04969703599226 -4.15171128164591 2
"T2" 56 "spl" "T2cu" 511.901187745883 -60.0460214924677 -1118.37597221777 "T256splT2cu" 0.985631745966489 4.79246199682939 -0.79553669344248 2
"T2" 56 "spl" "T2cu" -788.242812254117 -2.10292149246773 90.0760277822319 "T256splT2cu" 0.29221959105354 0.376330943709494 -6.28838950048746 2
"T2" 56 "spl" "T2cu" 4129.53118774588 93.6171785075323 4609.10502778223 "T256splT2cu" -2.23048492082733 5.26574194983232 2.73284167398153 2
"T2" 56 "spl" "T2cu" -512.707812254117 -40.1000214924677 -695.669972217768 "T256splT2cu" 6.28935818067413 1.10571504191148 -2.95613461386027 2
"T2" 56 "spl" "T2cu" -760.412812254117 26.5791785075323 -1533.21497221777 "T256splT2cu" -4.79293008455414 -2.8632074539305 -2.55709653745951 2
"T2" 56 "spl" "T2cu" 9505.94118774588 -87.2704214924677 -369.451972217768 "T256splT2cu" -2.21690412172455 9.2472935970186 2.23957199205099 2
"T2" 56 "spl" "T2cu" 135.591187745883 76.5191785075323 -849.432972217768 "T256splT2cu" -7.3442639888205 0.453822581028821 -0.0640150869971675 2
"T2" 56 "spl" "T2cu" -510.117812254117 52.3841785075323 697.783027782232 "T256splT2cu" -7.56548400529999 0.493398642098786 -1.92030363928141 2
"T2" 56 "spl" "T2cu" -797.715812254117 -15.5940214924677 -623.669972217768 "T256splT2cu" 3.56309918752533 -0.566315585816024 -5.02528983007731 2
"T2" 56 "spl" "T2cu" 0.241187745883281 -14.8449214924677 -178.651072217768 "T256splT2cu" -0.099737803725188 3.25354850844133 -1.68099122892679 2
"T2" 56 "spl" "T2cu" 2106.15118774588 15.6233785075323 -560.396972217768 "T256splT2cu" -2.4361726821341 5.13863432959306 -0.471727784979956 2
"T2" 56 "spl" "T2cu" -906.111812254117 69.5001785075323 3053.52502778223 "T256splT2cu" -2.67631312021393 4.0310214813112 2.9767190848702 2
"T2" 56 "spl" "T2cu" -670.892812254117 66.7821785075323 -1320.50497221777 "T256splT2cu" -7.40904660829682 -1.45148181363356 -0.716646965850012 2
"T2" 56 "spl" "T2cu" -890.810812254117 -28.7768214924677 -318.042272217768 "T256splT2cu" 5.14070324292999 1.17367929772127 -4.3495314682609 2
"T2" 56 "spl" "T2cu" -866.412812254117 79.0021785075323 919.515027782232 "T256splT2cu" -8.05708928712983 0.924780910766007 -1.0103711451179 2
"T2" 56 "spl" "T2cu" -823.222812254117 47.4021785075323 677.867027782232 "T256splT2cu" -5.46952148088593 0.446272356366993 -4.53344040762247 2
"T2" 56 "spl" "T2cu" -200.226812254117 -8.57482149246773 -432.534972217768 "T256splT2cu" -0.430167096940463 2.34602749899614 -2.21804433714213 2
"T2" 56 "spl" "T2cu" -826.743812254117 18.2694785075323 -439.242972217768 "T256splT2cu" -2.72569985994477 -1.30068158551466 -5.48319226156534 2
"T2" 56 "spl" "T2cu" -815.647812254117 -26.0924214924677 -1514.08497221777 "T256splT2cu" 5.43928102842193 -0.820409411633132 -2.25216322790446 2
"T2" 56 "spl" "T2cu" -824.116812254117 -94.2367214924677 -1430.69497221777 "T256splT2cu" 7.57552961698395 2.30338299826372 1.10707134355245 2
"T2" 56 "spl" "T2cu" -899.555812254117 -66.5076614924677 167.265027782232 "T256splT2cu" 6.94666342130523 3.56520259932268 -1.46603470693888 2
"T2" 56 "spl" "T2cu" -864.978812254117 64.3391785075323 614.953027782232 "T256splT2cu" -7.86260028490204 0.690403884208085 -1.43808310877146 2
"T2" 56 "spl" "T2cu" -742.537812254117 -40.1960214924677 -1191.38697221777 "T256splT2cu" 6.23370651594024 -0.0287873093725429 -2.1474788750297 2
"T2" 56 "spl" "T2cu" -843.101812254117 -4.87252149246774 -754.752972217768 "T256splT2cu" 1.82523969999176 -1.57378923341048 -5.37755995642008 2
"T2" 56 "spl" "T2cu" 1092.05118774588 -26.2219214924677 -413.488972217768 "T256splT2cu" -0.344764608231967 4.44489539221513 -1.05446868788065 2
"T2" 56 "spl" "T2cu" -468.141812254117 16.0392785075323 -2213.14497221777 "T256splT2cu" 1.18616060605865 -2.84606134339583 -3.10810571562113 2
"T2" 56 "spl" "T2cu" -826.629812254117 10.1895785075323 -1647.65497221777 "T256splT2cu" 0.659145277651365 -2.90363871499312 -3.42120653044047 2
"T2" 56 "spl" "T2cu" -778.425812254117 4.91637850753226 -5.70897221776812 "T256splT2cu" -0.621700483647769 -0.0594000463129268 -6.23744946371378 2
"T2" 56 "spl" "T2cu" -806.726812254117 29.8511785075323 310.344027782232 "T256splT2cu" -4.6780566752829 0.0196725781320348 -4.92824440847696 2
"T2" 56 "spl" "T2cu" -836.183812254117 15.7840785075323 -995.737972217768 "T256splT2cu" -1.71372576364655 -2.68775760575545 -4.49883204351725 2
"T2" 56 "spl" "T2cu" -645.719812254117 108.596178507532 -755.782972217768 "T256splT2cu" -8.13619418748993 0.505584811723115 0.611643247049435 2
"T2" 56 "spl" "T2cu" -857.216812254117 11.5957785075323 -247.356872217768 "T256splT2cu" -1.38445385107178 -1.09255611344588 -5.98908310781778 2
"T2" 56 "spl" "T2cu" -790.090812254117 2.89427850753226 -267.092062217768 "T256splT2cu" -0.270675036398356 -0.466403419220565 -6.22148495565714 2
"T2" 56 "spl" "T2cu" -862.281812254117 34.2511785075323 -1201.78397221777 "T256splT2cu" -5.06659885057587 -2.70495712205183 -2.81030159841837 2
"T2" 56 "spl" "T2cu" -885.869812254117 -40.2400214924677 -389.564972217768 "T256splT2cu" 6.23610596052032 1.80389643267381 -3.25091558348002 2
"T2" 56 "spl" "T2cu" -816.224812254117 58.6661785075323 -293.695972217768 "T256splT2cu" -7.67006345399994 -0.428344303810714 -2.00700908552469 2
"T2" 56 "spl" "T2cu" -810.081812254117 -21.2210214924677 -174.372372217768 "T256splT2cu" 4.05537704816681 1.1088801081537 -5.08004599462809 2
"T2" 56 "spl" "T2cu" -865.974812254117 -55.3188214924677 228.727027782232 "T256splT2cu" 6.56303123823028 3.32414949492204 -2.31641941915812 2
"T2" 56 "spl" "T2cu" 7059.63118774588 -1.44792149246774 900.505027782232 "T256splT2cu" -2.43831081995148 8.3327542598604 1.62998861421285 2
"T2" 56 "spl" "T2cu" -730.938812254117 22.1822785075323 122.552027782232 "T256splT2cu" -2.9622888148703 -0.227862471783279 -5.68304139028849 2
"T2" 56 "spl" "T2cu" 6733.93118774588 -85.5022214924677 3923.89502778223 "T256splT2cu" -2.21670528062958 8.15941250876176 2.71381587136923 2
"T2" 56 "spl" "T2cu" -857.416812254117 -1.26822149246773 -1582.13497221777 "T256splT2cu" 1.51446155897003 -2.67637693330061 -3.55199414144816 2
"T2" 56 "spl" "T2cu" -499.841812254117 122.283178507532 -885.637972217768 "T256splT2cu" -8.11757083543915 0.683258479392411 0.821258369576319 2
"T2" 56 "spl" "T2cu" -665.686812254117 -9.36492149246773 118.742027782232 "T256splT2cu" 1.2194624363504 0.759140437400223 -6.10441952596964 2
"T2" 56 "spl" "T2cu" -893.505812254117 3.68217850753227 -989.044972217768 "T256splT2cu" 0.231077802094037 -2.65076386376631 -4.57697707067789 2
"T2" 56 "spl" "T2cu" -612.047812254117 -24.2338214924677 1007.77502778223 "T256splT2cu" 0.844823580893094 1.57030034617174 -5.90855770956339 2
"T2" 56 "spl" "T2cu" -896.931812254117 -24.4253214924677 262.860027782232 "T256splT2cu" 4.10565571180206 1.97476733282793 -4.87818175207438 2
"T2" 56 "spl" "T2cu" 1991.96118774588 46.4991785075323 296.967027782232 "T256splT2cu" -3.14628835329193 4.6737867648958 -0.352627691138403 2
"T2" 56 "spl" "T2cu" 1330.49118774588 -15.0456214924677 -543.062972217768 "T256splT2cu" -1.04492302545685 4.37886012152422 -1.11928873907389 2
"T2" 56 "spl" "T2cu" 3511.24118774588 56.1171785075323 211.589027782232 "T256splT2cu" -2.98284097322602 5.61151230887163 0.0918446515911656 2
"T2" 56 "spl" "T2cu" -752.445812254117 54.4921785075323 -940.526972217768 "T256splT2cu" -7.03766866335053 -1.78194105073225 -1.84183293234171 2
"T2" 56 "spl" "T2cu" -794.991812254117 -68.7972814924677 -762.052972217768 "T256splT2cu" 7.75915531507354 2.62518656805742 -0.238047655928747 2
"T2" 56 "spl" "T2cu" -889.967812254117 22.3974785075323 1395.52502778223 "T256splT2cu" -1.46240718969483 1.47956693724382 -5.86275940786661 2
"T2" 56 "spl" "T2cu" -843.230812254117 40.0411785075323 310.463027782232 "T256splT2cu" -5.32400413164276 0.0472548063157811 -4.62610703359903 2
"T2" 56 "spl" "T2cu" -913.077812254117 5.25867850753227 10.0930277822319 "T256splT2cu" -0.6794473708548 0.0505238230584874 -6.24902754675211 2
"T2" 56 "spl" "T2cu" -139.674812254117 12.8500785075323 -1430.93497221777 "T256splT2cu" 0.847713094862516 -1.64682053967726 -2.81751781355204 2
"T2" 56 "spl" "T2cu" -938.625812254117 -11.0858214924677 -732.393972217768 "T256splT2cu" 2.40586618772369 -1.24810015603316 -5.355056580413 2
"T2" 56 "spl" "T2cu" 577.211187745883 -19.3140214924677 8811.45502778223 "T256splT2cu" -1.49931104787964 5.23755181387651 5.07400149453817 2
"T2" 56 "spl" "T2cu" 669.861187745883 9.84507850753226 3784.15502778223 "T256splT2cu" -1.67879648813385 4.73069680289018 2.44140762437521 2
"T2" 56 "spl" "T2cu" -921.206812254117 78.5281785075323 -919.805972217768 "T256splT2cu" -7.98030133852143 -0.792893046581863 -0.526395019400732 2
"T2" 56 "spl" "T2cu" -870.481812254117 58.1291785075323 -294.476772217768 "T256splT2cu" -7.66252370485443 -0.411706501686691 -2.0265482033378 2
"T2" 56 "spl" "T2cu" -665.951812254117 71.6021785075323 -511.075972217768 "T256splT2cu" -7.97819753297943 -0.565164202892898 -0.971194442618505 2
"T2" 56 "spl" "T2cu" -872.351812254117 -14.8609214924677 791.935027782232 "T256splT2cu" 0.743919891031797 1.3819907958864 -5.99084311376871 2
"T2" 56 "spl" "T2cu" -811.858812254117 77.4331785075323 1047.07502778223 "T256splT2cu" -8.06503196367401 0.949321275508286 -0.982083376753942 2
"T2" 56 "spl" "T2cu" -824.531812254117 -41.1107214924677 -590.436972217768 "T256splT2cu" 6.58914808622223 1.49026334837663 -2.75620346914591 2
"T2" 56 "spl" "T2cu" -456.084812254117 -6.15072149246774 -232.790972217768 "T256splT2cu" -0.432059216586535 2.32943749979723 -2.24236255537333 2
"T2" 56 "spl" "T2cu" -853.112812254117 10.6029785075323 -140.438972217768 "T256splT2cu" -1.7194077552237 -0.551745766842483 -6.03907376180948 2
"T2" 56 "spl" "T2cu" -884.557812254117 -63.2319214924677 -709.266972217768 "T256splT2cu" 7.58769325605255 2.65976059988725 -1.08592062841715 2
"T2" 56 "spl" "T2cu" 386.681187745883 -21.5302214924677 137.520027782232 "T256splT2cu" -0.133027899352496 3.41206157759416 -1.56168800245585 2
"T2" 56 "spl" "T2cu" 3644.44118774588 -33.7640214924677 -264.280462217768 "T256splT2cu" -1.60991914877075 6.59627688482988 0.00322968114553268 2
"T2" 56 "spl" "T2cu" -917.854812254117 -33.0509214924677 -371.008972217768 "T256splT2cu" 5.51672796598297 1.49757659987199 -4.03126269232096 2
"T2" 56 "spl" "T2cu" -509.543812254117 104.944178507532 -182.565672217768 "T256splT2cu" -8.28224750169892 0.653433656251313 0.259469303976877 2
"T2" 56 "spl" "T2cu" 3060.72118774588 -61.1042214924677 -1320.80497221777 "T256splT2cu" -0.780299800721591 6.45859206274736 -0.187789138663427 2
"T2" 56 "spl" "T2cu" -876.397812254117 -23.7751214924677 -992.480972217768 "T256splT2cu" 4.90916733136993 -0.930569047176956 -3.42270046125712 2
"T2" 56 "spl" "T2cu" -837.633812254117 -91.3636214924677 -516.451972217768 "T256splT2cu" 7.47616819730621 3.52277029112566 0.503023113798483 2
"T2" 56 "spl" "T2cu" -859.683812254117 -13.8461214924677 401.593027782232 "T256splT2cu" 0.974958699854429 1.0877197440027 -6.07834797750773 2
"T2" 56 "spl" "T2cu" -744.159812254117 20.4402785075323 -353.421972217768 "T256splT2cu" -2.86529179224152 -1.24500286027205 -5.44807129751505 2
"T2" 56 "spl" "T2cu" 2659.13118774588 -85.4782214924677 -580.581972217768 "T256splT2cu" -0.564150917617266 6.68115151480425 -0.0137786234504146 2
"T2" 56 "spl" "T2cu" -857.239812254117 9.46147850753226 -859.958972217768 "T256splT2cu" -0.475875842658465 -2.43738471909773 -5.00548630605997 2
"T2" 56 "spl" "T2cu" -768.316812254117 3.43647850753226 -1348.94497221777 "T256splT2cu" 0.743600290926511 -2.77591025277388 -4.11048870931925 2
"T2" 56 "spl" "T2cu" -873.364812254117 -30.9855214924677 -627.700972217768 "T256splT2cu" 5.47629408231598 0.369542796096088 -3.96477442632975 2
"T2" 56 "spl" "T2cu" -763.732812254117 2.69957850753227 -813.934972217768 "T256splT2cu" 0.488908749731595 -2.24772607728255 -5.01403075109781 2
"T2" 56 "spl" "T2cu" -90.5638122541167 49.8781785075323 7541.06502778223 "T256splT2cu" -1.99352486738343 4.9855634029268 4.51668662179647 2
"T2" 56 "spl" "T2cu" -553.335812254117 21.2312785075323 6850.06502778223 "T256splT2cu" -1.49676211485047 4.93742478445757 4.6600915824288 2
"T2" 56 "spl" "T2cu" -770.841812254117 10.7429785075323 458.339027782232 "T256splT2cu" -1.74939556726593 0.457611506736161 -6.0231040085441 2
"T2" 56 "spl" "T2cu" -790.376812254117 43.6921785075323 457.063027782232 "T256splT2cu" -5.39883132585663 0.136182358419777 -4.57523613821329 2
"T2" 56 "spl" "T2cu" -817.396812254117 -63.2191214924677 -533.853972217768 "T256splT2cu" 7.56379989972931 2.79046381071794 -1.11028152357401 2
"T2" 56 "spl" "T2cu" -963.781812254117 -9.90982149246774 -638.877972217768 "T256splT2cu" 2.29316524854522 -1.28503095551741 -5.38394623647989 2
"T2" 56 "spl" "T2cu" -867.728812254117 26.4031785075323 -316.580972217768 "T256splT2cu" -3.83189340242523 -1.28668856068861 -4.96610051046671 2
"T2" 56 "spl" "T2cu" -723.661812254117 12.9800785075323 482.731027782232 "T256splT2cu" -1.84303160318512 0.454199453747155 -5.98857384573282 2
"T2" 56 "spl" "T2cu" -766.592812254117 9.99527850753226 -73.0429722177681 "T256splT2cu" -1.36833997377533 -0.220015818321823 -6.11682730566324 2
"T2" 56 "spl" "T2cu" -840.359812254117 -17.9083214924677 -1084.56897221777 "T256splT2cu" 3.69081858983856 -1.57639908238661 -3.86187964330973 2
"T2" 56 "spl" "T2cu" -664.119812254117 9.55167850753226 -1627.45497221777 "T256splT2cu" 0.698688131483609 -2.84997856065047 -3.42992764364542 2
"T2" 56 "spl" "T2cu" -829.350812254117 -56.7989214924677 669.543027782232 "T256splT2cu" 6.32474331251007 3.38479030684221 -2.41477328192057 2
"T2" 56 "spl" "T2cu" -839.372812254117 -13.0352214924677 -930.046972217768 "T256splT2cu" 3.40663723340851 -1.40529858514082 -4.46225052725138 2
"T2" 56 "spl" "T2cu" -823.437812254117 -32.3264214924677 -100.873972217768 "T256splT2cu" 5.19574646345001 1.83788860396135 -4.22968417059244 2
"T2" 56 "spl" "T2cu" -885.166812254117 36.3381785075323 -821.919972217768 "T256splT2cu" -5.42079110750336 -2.24149953767073 -3.27067619215311 2
"T2" 56 "spl" "T2cu" 3161.33118774588 4.37487850753226 -433.255972217768 "T256splT2cu" -2.28541417726654 5.84317839697588 -0.32361811052622 2
"T2" 56 "spl" "T2cu" -796.228812254117 32.1991785075323 -1192.26897221777 "T256splT2cu" -4.90675778993744 -2.7269860450865 -2.88999086271586 2
"T2" 56 "spl" "T2cu" -900.484812254117 -4.13382149246773 -205.110472217768 "T256splT2cu" 1.33680300107818 -0.153322244131683 -6.13020020376505 2
"T2" 56 "spl" "T2cu" -846.960812254117 -53.5315214924677 -236.976272217768 "T256splT2cu" 6.99984745374542 3.07121098593462 -2.09705382238688 2
"T2" 56 "spl" "T2cu" -889.477812254117 38.0521785075323 -201.272372217768 "T256splT2cu" -5.51949926027436 -0.666664714062332 -4.35143023382486 2
"T2" 56 "spl" "T2cu" -810.694812254117 -26.3564214924677 82.5780277822319 "T256splT2cu" 4.50722603193145 1.76645804003465 -4.72012120138468 2
"T2" 56 "spl" "T2cu" -915.456812254117 -37.6034214924677 -1814.68497221777 "T256splT2cu" 6.03171162000519 -0.343600148403762 -1.46745425115885 2
"T2" 56 "spl" "T2cu" -899.070812254117 -5.25522149246774 -762.655972217768 "T256splT2cu" 1.82196466317993 -1.57379364415419 -5.37834816824259 2
"T2" 56 "spl" "T2cu" -774.916812254117 31.7161785075323 -934.593972217768 "T256splT2cu" -4.81616397508759 -2.53837000771773 -3.301181372512 2
"T2" 56 "spl" "T2cu" -838.803812254117 48.2961785075323 -731.188972217768 "T256splT2cu" -6.60477967867035 -1.84019267007124 -2.49530774008097 2
"T2" 56 "spl" "T2cu" -839.532812254117 20.3708785075323 2.71102778223189 "T256splT2cu" -2.85193129190583 -0.377011591637252 -5.73089724432291 2
"T2" 56 "spl" "T2cu" -181.289812254117 -79.2454314924677 -238.462972217768 "T256splT2cu" 0.922245961340482 5.52643979147661 -0.501090821135656 2
"T2" 56 "spl" "T2cu" -826.825812254117 67.1031785075323 -185.170072217768 "T256splT2cu" -7.9144429744162 -0.0746665541769252 -1.51237517248453 2
"T2" 56 "spl" "T2cu" -533.937812254117 50.7891785075323 12856.9650277822 "T256splT2cu" -2.2208144248404 5.99603236273515 5.53171176065145 2
"T2" 56 "spl" "T2cu" -814.450812254117 1.54357850753226 -762.408972217768 "T256splT2cu" 0.620216888102109 -2.11962162896407 -5.13308220754923 2
"T2" 56 "spl" "T2cu" -705.752812254117 -3.46392149246773 -574.341972217768 "T256splT2cu" 1.63957957616668 -1.43644916459334 -5.57455140005411 2
"T2" 56 "spl" "T2cu" -829.491812254117 -99.6164214924677 -1764.18497221777 "T256splT2cu" 7.57510380140167 2.30742359713304 1.11536664117513 2
"T2" 56 "spl" "T2cu" -816.352812254117 82.7191785075323 -1605.05497221777 "T256splT2cu" -7.73575206407685 -0.671369070255874 0.061105642210825 2
"T2" 56 "spl" "T2cu" -816.364812254117 -7.43392149246773 -1100.90797221777 "T256splT2cu" 2.38118748060089 -2.22954236909163 -4.17804032217325 2
"T2" 56 "spl" "T2cu" -796.436812254117 -23.6775214924677 -62.8039722177681 "T256splT2cu" 4.35105518689972 1.46783769682634 -4.86908942114176 2
"T2" 56 "spl" "T2cu" -811.628812254117 11.3045785075323 -254.932402217768 "T256splT2cu" -1.37510271677155 -1.0872589294554 -5.98867302786173 2
"T2" 56 "spl" "T2cu" -821.557812254117 76.0121785075323 -712.351972217768 "T256splT2cu" -8.04417462953705 -0.722213381970046 -0.710221227515356 2
"T2" 56 "spl" "T2cu" 519.011187745883 -84.8381214924677 -1381.66497221777 "T256splT2cu" 0.9092697917543 5.61796153143633 -0.446994360793249 2
"T2" 56 "spl" "T2cu" -786.121812254117 -60.5479214924677 233.676027782232 "T256splT2cu" 6.7940965115152 3.45077169493425 -1.89499240766825 2
"T2" 56 "spl" "T2cu" 762.561187745883 -14.7211214924677 -1521.75497221777 "T256splT2cu" -0.416697579709475 4.20767725065935 -1.27827447305979 2
"T2" 56 "spl" "T2cu" -813.351812254117 -55.8031214924677 -621.231972217768 "T256splT2cu" 7.3333335339151 2.32031059817064 -1.70138054739298 2
"T2" 56 "spl" "T2cu" 701.041187745883 83.9681785075323 -267.622222217768 "T256splT2cu" -7.40002103456635 0.815359836375596 0.141287330281122 2
"T2" 56 "spl" "T2cu" 5144.06118774588 -33.1925214924677 -371.639972217768 "T256splT2cu" -1.94384534963745 7.29538739279497 0.467923681926115 2
"T2" 56 "spl" "T2cu" -121.913812254117 -14.7921214924677 -322.894772217768 "T256splT2cu" -0.0967353277780464 3.19868195608842 -1.70652967344584 2
"T2" 56 "spl" "T2cu" -827.604812254117 -16.3111214924677 -618.982972217768 "T256splT2cu" 3.61003522268158 -0.498626643860458 -5.03471690069498 2
"T2" 56 "spl" "T2cu" -747.210812254117 -8.28042149246774 -569.419972217768 "T256splT2cu" 2.43535451284271 -0.767503613674758 -5.59950905691446 2
"T2" 56 "spl" "T2cu" -666.675812254117 -76.2823514924677 -1024.33897221777 "T256splT2cu" 7.6606131016336 2.34252071932542 0.454756136726721 2
"T2" 56 "spl" "T2cu" 1330.62118774588 4.69727850753226 -770.182972217768 "T256splT2cu" -1.56835718759674 4.23095310286272 -1.15120082746805 2
"T2" 56 "spl" "T2cu" 2035.11118774588 12.8340785075323 -87.0619722177681 "T256splT2cu" -2.25547381052155 5.09140694693315 -0.429006573069708 2
"T2" 56 "spl" "T2cu" -654.848812254117 -30.8973214924677 683.835027782232 "T256splT2cu" 4.36959270826202 2.26871669844377 -4.61212330709757 2
"T2" 56 "spl" "T2cu" -869.037812254117 -67.2075314924677 -680.024972217768 "T256splT2cu" 7.76443390241485 2.70979941443193 -0.276326891291754 2
"T2" 56 "spl" "T2cu" -709.758812254117 88.0441785075323 490.748027782232 "T256splT2cu" -8.20109077104706 0.907724922454239 -0.669299301016943 2
"T2" 56 "spl" "T2cu" -877.590812254117 -42.2974214924677 -393.120972217768 "T256splT2cu" 6.32915739408355 1.88869357660997 -3.13346129309 2
"T2" 56 "spl" "T2cu" -905.012812254117 -9.31902149246774 -506.245972217768 "T256splT2cu" 2.4167337833963 -0.591136390411972 -5.69469767462076 2
"T2" 56 "spl" "T2cu" -888.446812254117 58.1911785075323 825.135027782232 "T256splT2cu" -7.78101392397064 0.742391591822983 -1.55253940473856 2
"T2" 56 "spl" "T2cu" -881.332812254117 -16.5778214924677 -1671.52497221777 "T256splT2cu" 2.75686053624969 -2.28293263360274 -3.15519624601664 2
"T2" 56 "spl" "T2cu" -690.539812254117 74.8691785075323 -776.448972217768 "T256splT2cu" -8.06040282854218 -0.759457344257949 -0.731615599501745 2
"T2" 56 "spl" "T2cu" -743.911812254117 -11.4264214924677 -1533.40497221777 "T256splT2cu" 2.6093857704721 -2.30617010041487 -3.45088892828287 2
"T2" 56 "spl" "T2cu" -755.025812254117 19.9041785075323 14080.2650277822 "T256splT2cu" -2.25767918237824 6.24956763342607 5.64355200875936 2
"T2" 56 "spl" "T2cu" 1919.93118774588 -11.2020214924677 -14.0029722177681 "T256splT2cu" -1.80292518743653 4.92594159201372 -0.462263282645361 2
"T2" 56 "spl" "T2cu" -801.621812254117 43.2671785075323 -285.514372217768 "T256splT2cu" -6.40554280885834 -0.970436329090713 -3.45819741140665 2
"T2" 56 "spl" "T2cu" 7266.60118774588 -96.8883214924677 -593.020972217768 "T256splT2cu" -1.81805153497834 8.76232159689653 1.55543995250402 2
"T2" 56 "spl" "T2cu" -942.824812254117 1.34747850753226 -438.697972217768 "T256splT2cu" 0.684081238421018 -1.09335827275526 -5.99174958120646 2
"T2" 56 "spl" "T2cu" -800.024812254117 -12.0469214924677 -32.3059722177681 "T256splT2cu" 2.29833320966583 0.484024589812638 -5.86637287985148 2
"T2" 56 "spl" "T2cu" -808.325812254117 38.5561785075323 -67.4959722177681 "T256splT2cu" -5.51199336656708 -0.534034604275344 -4.4200151528007 2
"T2" 56 "spl" "T2cu" 296.951187745883 26.7841785075323 -22.5969722177681 "T256splT2cu" -2.68385596880097 2.59230888441789 -1.85449558149637 2
"T2" 56 "spl" "T2cu" -242.019812254117 54.0181785075323 -1538.59497221777 "T256splT2cu" -6.58006139406342 -2.0063468162657 -1.16779356848063 2
"T2" 56 "spl" "T2cu" -881.698812254117 43.9721785075323 -373.047972217768 "T256splT2cu" -6.45008559831757 -1.16668700619948 -3.3449931706077 2
"T2" 56 "spl" "T2cu" -525.055812254117 -5.13072149246774 -1921.10497221777 "T256splT2cu" 1.54727308145385 -2.3267813865782 -3.05390244375529 2
"T2" 56 "spl" "T2cu" 498.511187745883 35.2491785075323 -1113.62297221777 "T256splT2cu" -3.18476768144745 3.46367419317949 -1.12225657354655 2
"T2" 56 "spl" "T2cu" -784.004812254117 -16.2901214924677 899.325027782232 "T256splT2cu" 0.764867705019529 1.4040672834276 -5.97847872625651 2
"T2" 56 "spl" "T2cu" -869.700812254117 -64.0105214924677 -1263.88497221777 "T256splT2cu" 7.54588322034698 1.69233954504717 -0.00689935337366288 2
"T2" 56 "spl" "T2cu" -380.066812254117 10.8862785075323 -679.033972217768 "T256splT2cu" -1.48638208517212 -1.94132840081465 -5.22654086004557 2
"T2" 56 "spl" "T2cu" 265.941187745883 6.76547850753226 608.808027782232 "T256splT2cu" -2.06303485044617 2.56534421995866 -2.03233223806681 2
"T2" 56 "spl" "T2cu" -819.642812254117 -27.6839214924677 -161.950472217768 "T256splT2cu" 4.70876507154327 1.45992923334825 -4.64648466955485 2
"T2" 56 "spl" "T2cu" -884.362812254117 -1.52882149246774 -1255.98897221777 "T256splT2cu" 1.16066960683685 -2.65310084267866 -4.20032435308756 2
"T2" 56 "spl" "T2cu" -778.467812254117 -72.6325114924677 15125.1650277822 "T256splT2cu" -2.29522724756378 6.30176032141435 5.66839093316732 2
"T2" 56 "spl" "T2cu" -778.309812254117 -32.3472214924677 -352.324372217768 "T256splT2cu" 5.47508434644562 1.55844998911607 -4.05930691610636 2
"T2" 56 "spl" "T2cu" -554.020812254117 -11.9193214924677 -275.639372217768 "T256splT2cu" 2.7562854706369 -0.0362133626581416 -5.59518748174967 2
"T2" 56 "spl" "T2cu" -770.199812254117 58.0681785075323 -627.315972217768 "T256splT2cu" -7.43873162874359 -1.29122852727187 -1.82149392019571 2
"T2" 56 "spl" "T2cu" -913.017812254117 71.4361785075323 2829.56502778223 "T256splT2cu" -2.6788427413382 4.03405201987016 2.98069185365377 2
"T2" 56 "spl" "T2cu" -712.561812254117 -70.7351714924677 -52.8969722177681 "T256splT2cu" 7.14702467313629 3.46519268110979 -1.32025521646799 2
"T2" 56 "spl" "T2cu" -819.959812254117 6.29377850753227 -883.886972217768 "T256splT2cu" -0.22531648286957 -2.43630396767866 -4.95454054724039 2
"T2" 56 "spl" "T2cu" -819.453812254117 78.8501785075323 -445.427972217768 "T256splT2cu" -8.14792914995331 0.340623810353012 -0.45468455206217 2
"T2" 56 "spl" "T2cu" 6607.36118774588 -9.49372149246774 -1420.77497221777 "T256splT2cu" -2.47877069124359 7.22407067373979 0.688002112995966 2
"T2" 56 "spl" "T2cu" -178.453812254117 60.1511785075323 190.018027782232 "T256splT2cu" -7.26340289720673 0.455084724283101 -1.10831671606363 2
