"treatment" "mouse" "organ" "celltype" "Ki67" "CD69" "CD62L" "population" "V1" "V2"
"T2" 56 "spl" "T2cu" -845.372812254117 -23.1548214924677 -1173.22197221777 "T256splT2cu" 6.59448988128808 -1.4926083201319
"T2" 56 "spl" "T2cu" -662.275812254117 30.5161785075323 431.360027782232 "T256splT2cu" -4.28054158996437 -0.765308272257452
"T2" 56 "spl" "T2cu" -945.892812254117 25.8141785075323 -733.253972217768 "T256splT2cu" -4.12287681411598 -3.53800560177863
"T2" 56 "spl" "T2cu" -852.649812254117 -48.0603214924677 -317.735172217768 "T256splT2cu" 6.92376835037377 2.20512102900445
"T2" 56 "spl" "T2cu" -861.699812254117 -16.1123214924677 126.017027782232 "T256splT2cu" 2.7009509294143 -0.146689903154974
"T2" 56 "spl" "T2cu" -864.659812254117 -22.6406214924677 -313.400672217768 "T256splT2cu" 4.37611229110863 -0.128929507151251
"T2" 56 "spl" "T2cu" 4880.54118774588 -77.7593514924677 352.526027782232 "T256splT2cu" -0.597928276766276 9.20089172182977
"T2" 56 "spl" "T2cu" -878.118812254117 -64.8129614924677 -519.507972217768 "T256splT2cu" 8.32815010238793 3.17709873972833
"T2" 56 "spl" "T2cu" -832.956812254117 -55.4407214924677 -162.389572217768 "T256splT2cu" 7.16493303466942 3.10259412585198
"T2" 56 "spl" "T2cu" -770.821812254117 82.7661785075323 -1489.35497221777 "T256splT2cu" -9.8079249174485 -0.264064502134924
"T2" 56 "spl" "T2cu" -791.119812254117 46.6991785075323 -262.493762217768 "T256splT2cu" -6.5950342924485 -0.988564621821051
"T2" 56 "spl" "T2cu" -831.639812254117 54.2821785075323 -821.887972217768 "T256splT2cu" -8.22005241226051 -1.72143579663337
"T2" 56 "spl" "T2cu" 1831.77118774588 -82.4524714924677 198.670027782232 "T256splT2cu" 0.655598589669729 7.387693155393
"T2" 56 "spl" "T2cu" -715.030812254117 18.6280785075323 -1192.68997221777 "T256splT2cu" -0.9251311929116 -4.62946439923347
"T2" 56 "spl" "T2cu" -941.046812254117 4.14987850753226 114.458027782232 "T256splT2cu" -0.283406889546847 -1.26292301358283
"T2" 56 "spl" "T2cu" -776.657812254117 -74.5582624924677 1072.32502778223 "T256splT2cu" 7.5413788049331 4.21236060915887
"T2" 56 "spl" "T2cu" -724.702812254117 60.2941785075323 440.035027782232 "T256splT2cu" -7.72938649963233 0.341594684705133
"T2" 56 "spl" "T2cu" -916.855812254117 -22.4819214924677 -849.826972217768 "T256splT2cu" 5.85868198562768 -1.72248936833442
"T2" 56 "spl" "T2cu" -615.719812254117 92.3241785075323 340.950027782232 "T256splT2cu" -8.87144820999 1.10580249486863
"T2" 56 "spl" "T2cu" -903.559812254117 -87.7699214924677 -736.311972217768 "T256splT2cu" 9.10459835220482 4.40407775698602
"T2" 56 "spl" "T2cu" -894.937812254117 82.9041785075323 -569.899972217768 "T256splT2cu" -9.29267375778053 0.879959408029909
"T2" 56 "spl" "T2cu" 6972.28118774588 -81.9774514924677 -58.5519722177681 "T256splT2cu" -1.62571566413734 10.6433727627844
"T2" 56 "spl" "T2cu" -889.847812254117 21.5425785075323 -1576.98497221777 "T256splT2cu" -7.02656476806495 -3.77894951047004
"T2" 56 "spl" "T2cu" -854.194812254117 -37.7573214924677 -1561.08497221777 "T256splT2cu" 8.21542198349145 -0.523648750200873
"T2" 56 "spl" "T2cu" -790.193812254117 45.7101785075323 -128.602972217768 "T256splT2cu" -6.56923930953834 -0.910431754007941
"T2" 56 "spl" "T2cu" -174.855812254117 -28.8566214924677 674.307027782232 "T256splT2cu" 0.196021297465826 4.7601125126928
"T2" 56 "spl" "T2cu" -907.931812254117 49.8751785075323 232.354027782232 "T256splT2cu" -6.77604930709693 -0.308428239241248
"T2" 56 "spl" "T2cu" -684.747812254117 89.7751785075323 -466.055972217768 "T256splT2cu" -9.48256080459449 0.985643524512643
"T2" 56 "spl" "T2cu" -825.635812254117 -56.1674214924677 -2273.83497221777 "T256splT2cu" 9.83253986526635 2.12664448080956
"T2" 56 "spl" "T2cu" -714.355812254117 6.41717850753227 -58.0849722177681 "T256splT2cu" -0.676336547840571 -1.5245382899195
"T2" 56 "spl" "T2cu" -858.285812254117 -5.24652149246774 -587.301972217768 "T256splT2cu" 2.11779839683678 -2.45105458439887
"T2" 56 "spl" "T2cu" 2498.59118774588 -88.2771214924677 -1795.69497221777 "T256splT2cu" 0.311035999547506 7.82526325045526
"T2" 56 "spl" "T2cu" -607.469812254117 -48.7567214924677 -688.929972217768 "T256splT2cu" 7.68999035049584 1.82773445902764
"T2" 56 "spl" "T2cu" -749.843812254117 -17.2668214924677 -1692.91497221777 "T256splT2cu" 3.58041245628502 -4.26244617642463
"T2" 56 "spl" "T2cu" 5535.83118774588 -85.5832214924677 -963.645972217768 "T256splT2cu" -0.554941973198389 9.54613422213494
"T2" 56 "spl" "T2cu" -701.137812254117 27.5471785075323 -187.848072217768 "T256splT2cu" -3.96067302535865 -2.30183221043647
"T2" 56 "spl" "T2cu" -700.581812254117 -62.1085214924677 -887.776972217768 "T256splT2cu" 8.78846103836205 2.49426530657708
"T2" 56 "spl" "T2cu" -845.652812254117 42.6991785075323 -2039.08497221777 "T256splT2cu" -8.00684230636451 -2.98161436261237
"T2" 56 "spl" "T2cu" -753.334812254117 54.1311785075323 99.5260277822319 "T256splT2cu" -7.04272668670509 -0.317813884630805
"T2" 56 "spl" "T2cu" 2387.90118774588 -31.3791214924677 58.1960277822319 "T256splT2cu" -0.527441164959406 7.30759834109246
"T2" 56 "spl" "T2cu" -741.719812254117 48.9271785075323 -92.8159722177681 "T256splT2cu" -6.67910974334571 -0.654007803812628
"T2" 56 "spl" "T2cu" -847.395812254117 -16.2131214924677 -831.515972217768 "T256splT2cu" 4.18787653137352 -2.09470440091193
"T2" 56 "spl" "T2cu" 982.141187745883 3.98757850753226 -1230.74597221777 "T256splT2cu" -1.117517462481 5.24795793353021
"T2" 56 "spl" "T2cu" 4193.47118774588 -59.5927214924677 -280.859472217768 "T256splT2cu" -0.624043217409586 8.83930515109002
"T2" 56 "spl" "T2cu" 801.721187745883 -27.3459214924677 557.044027782232 "T256splT2cu" 0.20162747193482 4.80662845431268
"T2" 56 "spl" "T2cu" -773.120812254117 47.9291785075323 -1032.00297221777 "T256splT2cu" -8.00734727691505 -2.17010213078559
"T2" 56 "spl" "T2cu" -811.466812254117 36.7701785075323 -828.625972217768 "T256splT2cu" -6.15312497924659 -2.82580066861213
"T2" 56 "spl" "T2cu" 761.571187745883 -36.7180214924677 -351.537972217768 "T256splT2cu" 0.568302699815298 5.64836477099359
"T2" 56 "spl" "T2cu" -855.745812254117 -33.5522214924677 1175.43502778223 "T256splT2cu" 1.43049795318749 0.581328105017538
"T2" 56 "spl" "T2cu" 4496.20118774588 -44.3058214924677 1045.85502778223 "T256splT2cu" -0.940282872427439 8.80659793673455
"T2" 56 "spl" "T2cu" -841.534812254117 4.66257850753226 9955.26502778223 "T256splT2cu" -5.95793121169898 8.82524703799188
"T2" 56 "spl" "T2cu" -907.278812254117 -35.4488214924677 -825.204972217768 "T256splT2cu" 7.11309129882958 0.254020202741022
"T2" 56 "spl" "T2cu" -347.061812254117 -60.9804214924677 129.434027782232 "T256splT2cu" 5.15877945114281 7.0104696637243
"T2" 56 "spl" "T2cu" -834.967812254117 -51.1328214924677 -827.810972217768 "T256splT2cu" 8.16452438522484 1.95085190592706
"T2" 56 "spl" "T2cu" -865.464812254117 -1.42962149246773 -722.664972217768 "T256splT2cu" 1.70773787189629 -2.8695991152674
"T2" 56 "spl" "T2cu" -892.223812254117 60.5201785075323 -627.881972217768 "T256splT2cu" -8.39340274642799 -1.13798142613471
"T2" 56 "spl" "T2cu" -591.265812254117 45.3601785075323 -90.9209722177681 "T256splT2cu" -6.56610458206031 -0.769585739985114
"T2" 56 "spl" "T2cu" -332.475812254117 -46.6657214924677 134.794027782232 "T256splT2cu" 3.54293806244042 5.3838279133886
"T2" 56 "spl" "T2cu" -863.662812254117 40.2841785075323 -668.733972217768 "T256splT2cu" -6.27675693343971 -2.55753494443
"T2" 56 "spl" "T2cu" 2720.21118774588 -67.5506214924677 -920.733972217768 "T256splT2cu" -0.0702833444962257 8.02246879397332
"T2" 56 "spl" "T2cu" 339.701187745883 -23.3034214924677 658.842027782232 "T256splT2cu" 0.0969545333495385 4.72235368548333
"T2" 56 "spl" "T2cu" 2234.02118774588 -34.7244214924677 13658.9650277822 "T256splT2cu" -5.61148994277809 10.2545530682653
"T2" 56 "spl" "T2cu" -929.647812254117 8.75957850753227 -539.429972217768 "T256splT2cu" -0.507354876507258 -3.14754129590095
"T2" 56 "spl" "T2cu" -638.731812254117 -21.3163214924677 -460.357972217768 "T256splT2cu" 4.13711769271996 -0.772963654413825
"T2" 56 "spl" "T2cu" -780.210812254117 -39.8117214924677 -193.847872217768 "T256splT2cu" 6.23542625595238 1.62112217007577
"T2" 56 "spl" "T2cu" -268.000812254117 48.8521785075323 -1687.55497221777 "T256splT2cu" -8.3996989042649 -2.54685045422614
"T2" 56 "spl" "T2cu" 1689.04118774588 54.0501785075323 -52.9099722177681 "T256splT2cu" -2.60061042617652 5.81285022555291
"T2" 56 "spl" "T2cu" -839.443812254117 20.2441785075323 -706.068972217768 "T256splT2cu" -3.33745353530738 -3.5554278010279
"T2" 56 "spl" "T2cu" -804.215812254117 33.6231785075323 -742.554972217768 "T256splT2cu" -5.7353569776902 -2.88340045155585
"T2" 56 "spl" "T2cu" -781.600812254117 22.1147785075323 221.664027782232 "T256splT2cu" -2.72343676399085 -1.42989994229377
"T2" 56 "spl" "T2cu" 162.151187745883 -29.4426214924677 -737.833972217768 "T256splT2cu" 0.754789003621603 5.00017713366448
"T2" 56 "spl" "T2cu" 6400.37118774588 -9.56502149246774 34.3660277822319 "T256splT2cu" -1.88670831035469 9.02524684725701
"T2" 56 "spl" "T2cu" 1391.37118774588 -109.240521492468 18.0370277822319 "T256splT2cu" 0.271360942613149 8.15376828967034
"T2" 56 "spl" "T2cu" -838.565812254117 16.3756785075323 -322.282272217768 "T256splT2cu" -2.41624014686439 -2.49490619839728
"T2" 56 "spl" "T2cu" -731.381812254117 10.1479785075323 -1333.18497221777 "T256splT2cu" 0.387149700414205 -4.78308941067756
"T2" 56 "spl" "T2cu" -250.093812254117 28.7101785075323 -1386.75497221777 "T256splT2cu" -6.5979205877671 -3.46946932019294
"T2" 56 "spl" "T2cu" 3894.61118774588 -61.4093214924677 -174.237672217768 "T256splT2cu" -0.579376718510126 8.73297141848504
"T2" 56 "spl" "T2cu" -821.558812254117 7.60067850753227 -855.971972217768 "T256splT2cu" 0.128744164001012 -3.80920292080939
"T2" 56 "spl" "T2cu" -790.366812254117 -25.1544214924677 -1398.37497221777 "T256splT2cu" 7.14246589828637 -1.38779808224738
"T2" 56 "spl" "T2cu" -831.743812254117 0.224278507532262 -379.801972217768 "T256splT2cu" 0.986103960763479 -2.33255721272529
"T2" 56 "spl" "T2cu" -899.895812254117 -17.1358214924677 -95.7189722177681 "T256splT2cu" 3.71468455482628 -0.155676674261694
"T2" 56 "spl" "T2cu" -871.224812254117 -16.0739214924677 -608.750972217768 "T256splT2cu" 3.9128010957351 -1.54477907361091
"T2" 56 "spl" "T2cu" -38.8888122541166 56.5431785075323 -497.547972217768 "T256splT2cu" -7.9584090025315 1.48134480772912
"T2" 56 "spl" "T2cu" -787.489812254117 -51.3501214924677 207.100027782232 "T256splT2cu" 6.58364803482201 2.98856805621087
"T2" 56 "spl" "T2cu" -840.307812254117 -20.3152214924677 -894.339972217768 "T256splT2cu" 4.62811786819603 -2.22864628972114
"T2" 56 "spl" "T2cu" -899.864812254117 -55.4898214924677 -808.289972217768 "T256splT2cu" 8.26865894485619 2.28864406405389
"T2" 56 "spl" "T2cu" -856.112812254117 -15.1030214924677 -277.660372217768 "T256splT2cu" 3.45823938537743 -0.750444423571234
"T2" 56 "spl" "T2cu" -800.612812254117 -0.550121492467738 -423.226972217768 "T256splT2cu" 0.992947408448721 -2.37486578167975
"T2" 56 "spl" "T2cu" 9166.84118774588 -33.0807214924677 -1004.79097221777 "T256splT2cu" -2.27749317001197 11.1649763470739
"T2" 56 "spl" "T2cu" 5843.64118774588 -78.6452914924677 -456.490972217768 "T256splT2cu" -0.628367892015909 9.58017371951043
"T2" 56 "spl" "T2cu" -897.357812254117 16.3085785075323 3520.44502778223 "T256splT2cu" -5.06725805114601 6.60531305132806
"T2" 56 "spl" "T2cu" -868.185812254117 -10.3506214924677 204.903027782232 "T256splT2cu" 1.58345086265709 -0.469229471102362
"T2" 56 "spl" "T2cu" -603.523812254117 68.3571785075323 -1098.63597221777 "T256splT2cu" -9.32378452133033 -1.02631593884528
"T2" 56 "spl" "T2cu" -305.549812254117 43.9251785075323 -2055.11497221777 "T256splT2cu" -8.32244079421852 -2.65591765584052
"T2" 56 "spl" "T2cu" 2721.01118774588 6.41097850753226 686.115027782232 "T256splT2cu" -1.98991852115486 6.75185846148431
"T2" 56 "spl" "T2cu" -803.672812254117 57.2331785075323 -282.339372217768 "T256splT2cu" -7.94710128616188 -0.369593154802924
"T2" 56 "spl" "T2cu" 967.651187745883 -67.8342914924677 311.495027782232 "T256splT2cu" 0.989284822236562 6.99537252245843
"T2" 56 "spl" "T2cu" -852.206812254117 40.7381785075323 525.661027782232 "T256splT2cu" -5.13719909499977 -0.501456391230231
"T2" 56 "spl" "T2cu" -784.840812254117 1.47627850753227 -170.071872217768 "T256splT2cu" 0.190570184480215 -1.76389599980414
"T2" 56 "spl" "T2cu" -945.313812254117 -68.5297914924677 -1139.56697221777 "T256splT2cu" 9.45481140304711 2.76690195856988
"T2" 56 "spl" "T2cu" -824.361812254117 -21.4937214924677 -545.163972217768 "T256splT2cu" 4.71050245453026 -1.18286169709266
"T2" 56 "spl" "T2cu" 1074.68118774588 -68.2711114924677 873.185027782232 "T256splT2cu" 0.954728791009451 7.01571105776727
"T2" 56 "spl" "T2cu" -929.681812254117 1.12297850753227 317.841027782232 "T256splT2cu" 0.0679650097003228 -0.937275897875433
"T2" 56 "spl" "T2cu" 6699.60118774588 -57.2175214924677 -337.169972217768 "T256splT2cu" -1.78660159419868 10.3550665265173
"T2" 56 "spl" "T2cu" -531.108812254117 12.8003785075323 -1295.55497221777 "T256splT2cu" 0.21749723840859 -4.85211635769904
"T2" 56 "spl" "T2cu" -562.944812254117 -23.6259214924677 92.8420277822319 "T256splT2cu" 3.79755623031762 0.587525997146959
"T2" 56 "spl" "T2cu" -842.384812254117 39.3301785075323 -520.432972217768 "T256splT2cu" -5.83778255294654 -2.22498775662482
"T2" 56 "spl" "T2cu" 12584.5411877459 -123.733521492468 14640.6650277822 "T256splT2cu" -4.20814149688575 11.0122873669714
"T2" 56 "spl" "T2cu" -406.157812254117 15.9249785075323 -273.053572217768 "T256splT2cu" -2.11167245220039 -1.54639102162421
"T2" 56 "spl" "T2cu" -161.341812254117 -6.77862149246774 -1014.51797221777 "T256splT2cu" -0.195247927230036 3.80139802752435
"T2" 56 "spl" "T2cu" 3334.47118774588 -70.7790314924677 -1741.80497221777 "T256splT2cu" -0.151679510731434 8.35149310885369
"T2" 56 "spl" "T2cu" -828.697812254117 12.5449785075323 629.400027782232 "T256splT2cu" -1.39883392165992 -0.808751236811285
"T2" 56 "spl" "T2cu" -431.356812254117 61.0871785075323 -1439.43497221777 "T256splT2cu" -9.24212997268531 -1.26765752972663
"T2" 56 "spl" "T2cu" -449.028812254117 26.9451785075323 -1105.52897221777 "T256splT2cu" -5.49018876861427 -3.53998829068244
"T2" 56 "spl" "T2cu" -887.137812254117 13.5666785075323 -1353.88497221777 "T256splT2cu" 0.281390616189504 -4.92077041806281
"T2" 56 "spl" "T2cu" -770.454812254117 -28.4283214924677 -698.101972217768 "T256splT2cu" 5.87043554474022 -0.596917640581732
"T2" 56 "spl" "T2cu" -792.956812254117 56.2421785075323 -767.252972217768 "T256splT2cu" -8.35189597915504 -1.41698838414252
"T2" 56 "spl" "T2cu" -681.519812254117 31.7101785075323 -1199.24497221777 "T256splT2cu" -6.12947957824562 -3.64968753995002
"T2" 56 "spl" "T2cu" -474.031812254117 22.8479785075323 37.2600277822319 "T256splT2cu" -3.04274838279579 0.486674312338228
"T2" 56 "spl" "T2cu" 3085.21118774588 -27.5544214924677 -660.448972217768 "T256splT2cu" -0.835059455145335 7.63159631548821
"T2" 56 "spl" "T2cu" -878.911812254117 -54.7715214924677 -485.438972217768 "T256splT2cu" 7.8246377198806 2.41821228323876
"T2" 56 "spl" "T2cu" -785.971812254117 94.2101785075323 -939.888972217768 "T256splT2cu" -9.83377235244605 0.918276984080667
"T2" 56 "spl" "T2cu" -698.502812254117 78.0991785075323 -1468.57497221777 "T256splT2cu" -9.73958843063209 -0.475396048441534
"T2" 56 "spl" "T2cu" -623.896812254117 63.5781785075323 -656.721972217768 "T256splT2cu" -8.70329444717262 -0.761549126520758
"T2" 56 "spl" "T2cu" -805.106812254117 -20.9407214924677 1097.95502778223 "T256splT2cu" 1.38544554401543 0.395472574815149
"T2" 56 "spl" "T2cu" 135.051187745883 -9.47822149246774 1806.23502778223 "T256splT2cu" -0.741353741396403 4.63025473414361
"T2" 56 "spl" "T2cu" -729.046812254117 11.0897785075323 -899.676972217768 "T256splT2cu" -0.90547536920402 -3.92105890454352
"T2" 56 "spl" "T2cu" -856.056812254117 -58.9780214924677 -889.729972217768 "T256splT2cu" 8.66393692184594 2.3329839593023
"T2" 56 "spl" "T2cu" -609.695812254117 57.4501785075323 -1107.73297221777 "T256splT2cu" -8.67206256698463 -1.75107694806159
"T2" 56 "spl" "T2cu" 2165.91118774588 -38.9529214924677 -988.876972217768 "T256splT2cu" 0.0440200953593499 7.34754489718377
"T2" 56 "spl" "T2cu" 5860.31118774588 -56.5992214924677 -1411.77497221777 "T256splT2cu" -1.00303649019096 9.40847324191033
"T2" 56 "spl" "T2cu" 5341.73118774588 -39.4062214924677 1884.54502778223 "T256splT2cu" -1.15714251111839 8.90681766329705
"T2" 56 "spl" "T2cu" -815.206812254117 43.6911785075323 -40.0249722177681 "T256splT2cu" -6.156520059813 -0.749595176592474
"T2" 56 "spl" "T2cu" 84.9011877458834 -23.6931214924677 -677.704972217768 "T256splT2cu" 0.812505313645864 4.8142182713598
"T2" 56 "spl" "T2cu" -341.468812254117 12.7088785075323 -342.932772217768 "T256splT2cu" -1.26525121044013 0.0262685304731078
"T2" 56 "spl" "T2cu" -846.996812254117 38.7521785075323 -827.478972217768 "T256splT2cu" -6.29061048339698 -2.8085422629267
"T2" 56 "spl" "T2cu" -804.260812254117 -2.35212149246773 25.3190277822319 "T256splT2cu" 0.656436392556692 -1.10688246430457
"T2" 56 "spl" "T2cu" -843.781812254117 -65.3357614924677 -298.610372217768 "T256splT2cu" 7.94020778823998 3.50945042429864
"T2" 56 "spl" "T2cu" -753.771812254117 -3.43322149246774 -239.603772217768 "T256splT2cu" 1.48865253616479 -1.50517750920356
"T2" 56 "spl" "T2cu" -829.336812254117 65.6171785075323 -1477.09497221777 "T256splT2cu" -9.30097930740211 -1.27691854180396
"T2" 56 "spl" "T2cu" -842.420812254117 -60.7978214924677 -607.641972217768 "T256splT2cu" 8.36160976577904 2.97085236369073
"T2" 56 "spl" "T2cu" -630.583812254117 -10.0925214924677 -1350.02497221777 "T256splT2cu" 3.40719229866173 -3.84937692822516
"T2" 56 "spl" "T2cu" -794.591812254117 55.7511785075323 1304.87502778223 "T256splT2cu" -8.00870340179298 0.931650806054468
"T2" 56 "spl" "T2cu" -414.450812254117 23.6836785075323 -342.308372217768 "T256splT2cu" -3.62188475440834 -1.73226333798469
"T2" 56 "spl" "T2cu" -1003.99121225412 25.5911785075323 -46.0229722177681 "T256splT2cu" -3.70714705299232 -1.36180282773078
"T2" 56 "spl" "T2cu" -882.527812254117 -30.9704214924677 -500.986972217768 "T256splT2cu" 5.6602409570327 -0.0818612092882447
"T2" 56 "spl" "T2cu" 371.961187745883 30.9271785075323 -369.938972217768 "T256splT2cu" -2.2157925875077 4.13680886088311
"T2" 56 "spl" "T2cu" -306.907812254117 0.107978507532266 -879.908972217768 "T256splT2cu" -0.213934042040443 3.63324545679986
"T2" 56 "spl" "T2cu" -843.454812254117 9.56017850753227 -1322.14497221777 "T256splT2cu" 0.500111469518209 -4.79070354641974
"T2" 56 "spl" "T2cu" -759.117812254117 -14.1022214924677 -513.736972217768 "T256splT2cu" 3.1628273217788 -1.50450445355475
"T2" 56 "spl" "T2cu" -595.640812254117 30.5111785075323 493.836027782232 "T256splT2cu" -4.23043315719459 -0.696500670328742
"T2" 56 "spl" "T2cu" 1583.71118774588 18.7615785075323 -287.816872217768 "T256splT2cu" -1.37558369945381 5.06772493182122
"T2" 56 "spl" "T2cu" -797.175812254117 23.3790785075323 -268.375582217768 "T256splT2cu" -3.20995514701698 -2.15140224637092
"T2" 56 "spl" "T2cu" 570.341187745883 25.2196785075323 1186.75502778223 "T256splT2cu" -1.56558447193 4.31167458353936
"T2" 56 "spl" "T2cu" -805.094812254117 3.80867850753226 -1078.74597221777 "T256splT2cu" 0.899587938081289 -4.33847213925422
"T2" 56 "spl" "T2cu" -931.838812254117 76.8361785075323 -167.433072217768 "T256splT2cu" -8.97353236984107 0.725333634600038
"T2" 56 "spl" "T2cu" 404.281187745883 -46.3956214924677 1072.01502778223 "T256splT2cu" 0.396479853879476 5.225659120664
"T2" 56 "spl" "T2cu" -728.801812254117 63.0001785075323 1191.24502778223 "T256splT2cu" -8.03524225066993 0.917314741596574
"T2" 56 "spl" "T2cu" 1183.48118774588 -38.5317214924677 -763.810972217768 "T256splT2cu" 0.505103656541372 6.02443193255364
"T2" 56 "spl" "T2cu" -778.039812254117 -21.0195214924677 -1446.00497221777 "T256splT2cu" 4.07741386581566 -3.58406568707526
"T2" 56 "spl" "T2cu" -787.081812254117 20.6570785075323 -803.583972217768 "T256splT2cu" -3.39545362304542 -3.62998129071296
"T2" 56 "spl" "T2cu" -770.939812254117 13.5331785075323 -402.462972217768 "T256splT2cu" -1.253657153357 -2.94042779149116
"T2" 56 "spl" "T2cu" -772.024812254117 -15.9381214924677 552.559027782232 "T256splT2cu" 1.45979315925744 -0.0470275396257691
"T2" 56 "spl" "T2cu" -334.133812254117 -60.9155214924677 -98.0729722177681 "T256splT2cu" 5.17093498397973 7.01126359759271
"T2" 56 "spl" "T2cu" -753.610812254117 -15.0526214924677 -668.191972217768 "T256splT2cu" 3.84559042144921 -1.77802349270881
"T2" 56 "spl" "T2cu" -869.656812254117 -9.82762149246774 432.425027782232 "T256splT2cu" 1.35051996399071 -0.305960368528967
"T2" 56 "spl" "T2cu" -946.482812254117 -15.4641214924677 -1239.21197221777 "T256splT2cu" 3.86382419754174 -3.48832632245124
"T2" 56 "spl" "T2cu" 4118.39118774588 -29.5856214924677 991.755027782232 "T256splT2cu" -0.954899004209971 8.62356637774407
"T2" 56 "spl" "T2cu" -845.041812254117 -79.3533914924677 1643.96502778223 "T256splT2cu" 7.47526104141381 4.21953772364556
"T2" 56 "spl" "T2cu" -791.572812254117 -9.80352149246774 343.022027782232 "T256splT2cu" 1.4257074086776 -0.362701665773993
"T2" 56 "spl" "T2cu" -768.206812254117 -10.8074214924677 -823.745972217768 "T256splT2cu" 3.3302279203048 -2.58146811665595
"T2" 56 "spl" "T2cu" -878.350812254117 -16.4651214924677 -472.522972217768 "T256splT2cu" 3.81837875534203 -1.14589203538001
"T2" 56 "spl" "T2cu" -700.207812254117 15.9265785075323 210.621027782232 "T256splT2cu" -1.63117831062171 -1.23385168255866
"T2" 56 "spl" "T2cu" -165.412812254117 -25.7923214924677 813.225027782232 "T256splT2cu" 0.158519574891592 4.71279214678704
"T2" 56 "spl" "T2cu" -932.910812254117 -20.4434214924677 -1628.62497221777 "T256splT2cu" 3.63664538551476 -4.22418762387336
"T2" 56 "spl" "T2cu" -833.638812254117 -53.6481214924677 -804.439972217768 "T256splT2cu" 8.24547416855004 2.25978885947167
"T2" 56 "spl" "T2cu" 4872.64118774588 -53.8225214924677 -481.070972217768 "T256splT2cu" -1.05980431150291 9.29802440463006
"T2" 56 "spl" "T2cu" -739.248812254117 49.5111785075323 -637.223972217768 "T256splT2cu" -7.74230401824806 -1.80317188443244
"T2" 56 "spl" "T2cu" 3803.79118774588 -63.9022214924677 628.962027782232 "T256splT2cu" -0.559652409065699 8.84716533480584
"T2" 56 "spl" "T2cu" -837.423812254117 35.7251785075323 301.595027782232 "T256splT2cu" -4.90226142715309 -0.710589420214301
"T2" 56 "spl" "T2cu" -485.677812254117 116.390178507532 -659.123972217768 "T256splT2cu" -9.82594745467994 1.73802446185052
"T2" 56 "spl" "T2cu" -847.325812254117 -50.5452214924677 -274.216272217768 "T256splT2cu" 7.11323291946557 2.59773956595361
"T2" 56 "spl" "T2cu" -863.085812254117 -17.8749214924677 -1161.24997221777 "T256splT2cu" 4.27232057739403 -3.0597379321009
"T2" 56 "spl" "T2cu" -808.943812254117 19.9452785075323 3592.26502778223 "T256splT2cu" -5.09229438613746 6.59765600024163
"T2" 56 "spl" "T2cu" -846.509812254117 -21.0808214924677 -990.352972217768 "T256splT2cu" 6.14094717193749 -1.65059448422492
"T2" 56 "spl" "T2cu" -937.090812254117 2.89517850753226 -768.109972217768 "T256splT2cu" 0.193324008475805 -3.58916355313361
"T2" 56 "spl" "T2cu" -838.322812254117 9.24677850753227 -650.007972217768 "T256splT2cu" -0.411084583509898 -3.40546966733039
"T2" 56 "spl" "T2cu" -799.663812254117 9.16727850753226 -673.438972217768 "T256splT2cu" -0.415188542116617 -3.42488599957526
"T2" 56 "spl" "T2cu" -798.119812254117 -39.1547214924677 34.1150277822319 "T256splT2cu" 5.90209610153344 1.86681352911889
"T2" 56 "spl" "T2cu" -636.958812254117 9.20067850753226 -751.581972217768 "T256splT2cu" -0.677408865202402 -3.72326112927497
"T2" 56 "spl" "T2cu" -839.930812254117 -4.86842149246773 -900.482972217768 "T256splT2cu" 2.11130578209069 -3.31849313916266
"T2" 56 "spl" "T2cu" -885.355812254117 21.2990785075323 374.615027782232 "T256splT2cu" -2.64663284133766 -1.3643250578791
"T2" 56 "spl" "T2cu" -941.633812254117 8.21317850753226 -557.425972217768 "T256splT2cu" -0.49554204057548 -3.17841221036017
"T2" 56 "spl" "T2cu" -832.339812254117 -8.07452149246774 -442.445972217768 "T256splT2cu" 2.22802502800133 -1.69923759640754
"T2" 56 "spl" "T2cu" -837.017812254117 -35.1345214924677 -991.074972217768 "T256splT2cu" 7.21872026611474 -0.22488100470603
"T2" 56 "spl" "T2cu" -810.842812254117 -38.3058214924677 -1234.82297221777 "T256splT2cu" 7.59870607544091 -0.434698116198187
"T2" 56 "spl" "T2cu" -813.307812254117 106.309178507532 -39.3399722177681 "T256splT2cu" -9.72300403426978 1.60626523552834
"T2" 56 "spl" "T2cu" -875.648812254117 25.8211785075323 2647.19502778223 "T256splT2cu" -5.16961162399147 6.39332794009149
"T2" 56 "spl" "T2cu" -680.280812254117 293.316178507532 405.808027782232 "T256splT2cu" -9.69296043228004 6.18335841952264
"T2" 56 "spl" "T2cu" -1016.22261225412 -40.4308214924677 35.6880277822319 "T256splT2cu" 6.10681135345604 2.00250564871728
"T2" 56 "spl" "T2cu" -558.306812254117 37.4581785075323 -859.295972217768 "T256splT2cu" -6.27381723235939 -2.73905540646613
"T2" 56 "spl" "T2cu" 3002.05118774588 -51.5571214924677 276.320027782232 "T256splT2cu" -0.40861063312385 8.17721151171624
"T2" 56 "spl" "T2cu" -824.551812254117 -14.1120214924677 -678.291972217768 "T256splT2cu" 3.81832344223168 -1.78274823369086
"T2" 56 "spl" "T2cu" -904.881812254117 -55.0284214924677 -327.980472217768 "T256splT2cu" 7.36476690460351 2.98132132349908
